STATE,ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,LATITUDE,LONGITUD,MAN_COLL,WEATHER,SCH_BUS,ARR_HOUR,ARR_MIN,CF1,CF2,CF3,FATALS,DRUNK_DR
13,130299,2,0,6,103,2520,18,4,2011,2,21,25,0,32.26621389,-81.36775,2,1,0,99,99,0,0,0,1,1
13,130300,1,0,2,215,1280,15,4,2011,6,10,33,1,32.54505,-84.96113889,0,1,0,10,38,0,0,0,1,0
13,130301,2,0,2,147,0,18,4,2011,2,14,32,0,34.35233056,-82.90495556,6,1,0,14,33,0,0,0,1,0
13,130302,1,0,2,157,2920,18,4,2011,2,1,7,1,34.16153333,-83.63166389,0,1,0,1,22,0,0,0,1,0
13,130303,2,0,4,245,310,18,4,2011,2,7,0,0,33.32138333,-81.99854167,2,1,0,7,12,0,0,0,1,0
13,130304,2,0,2,13,0,19,4,2011,3,11,15,0,33.99196111,-83.78025833,2,1,0,88,88,0,0,0,1,0
13,130305,2,0,2,17,0,19,4,2011,3,6,40,0,31.70222778,-83.14974444,2,1,0,7,33,0,0,0,1,0
13,130306,2,0,2,85,0,19,4,2011,3,17,19,0,34.40963611,-84.00676389,2,1,0,99,99,0,0,0,1,1
13,130307,3,0,6,185,0,19,4,2011,3,22,20,0,30.99565556,-83.20160833,2,1,0,22,32,0,0,0,2,0
13,130308,2,0,1,131,5900,20,4,2011,4,15,50,1,30.88331389,-84.32369444,0,1,0,15,55,0,0,0,1,0
13,130309,1,0,4,321,0,20,4,2011,4,0,0,0,31.66353611,-83.99706667,0,1,0,0,13,0,0,0,1,0
13,130310,1,0,2,147,0,23,4,2011,7,19,56,0,34.35247222,-82.90523611,0,1,0,19,58,0,0,0,1,1
13,130311,1,0,1,187,9997,23,4,2011,7,20,40,0,34.53811389,-83.85394444,0,1,0,21,13,0,0,0,1,1
13,130312,1,0,2,85,1590,23,4,2011,7,17,43,0,34.53859167,-84.26385,0,1,0,99,99,0,0,0,1,1
13,130313,2,0,2,123,2000,24,4,2011,1,20,33,0,34.63546667,-84.51131944,1,1,0,20,44,0,0,0,1,0
13,130314,1,0,1,9,0,28,4,2011,5,14,38,0,33.05698333,-83.17736111,0,1,0,88,88,0,0,0,1,0
13,130315,1,0,1,67,5070,28,4,2011,5,12,55,0,33.86847222,-84.53790556,0,1,0,13,0,0,0,0,1,1
13,130316,2,0,3,117,1440,27,1,2011,5,9,33,0,34.33255833,-84.10321667,2,1,0,9,43,0,0,0,1,0
13,130317,2,0,2,89,0,31,3,2011,5,12,50,0,33.68305,-84.34740556,6,1,0,13,10,0,0,0,1,0
13,130318,2,0,2,139,4100,4,4,2011,2,15,21,0,34.23827222,-83.87593611,6,1,0,15,25,0,0,0,1,0
13,130319,1,0,4,15,0,17,4,2011,1,22,28,0,34.10960278,-84.90071389,0,1,0,99,99,0,0,0,1,1
13,130320,1,1,2,121,280,29,4,2011,6,22,30,0,33.76368333,-84.44280556,0,10,0,88,88,0,0,0,1,0
13,130321,2,0,3,153,5790,30,4,2011,7,17,23,0,32.61646111,-83.6958,6,1,0,17,37,0,0,0,1,1
13,130322,3,2,2,77,0,21,4,2011,5,17,10,1,33.452875,-84.68038611,1,1,0,17,40,23,0,0,1,0
13,130323,1,0,1,121,280,5,4,2011,3,8,9,0,33.78335556,-84.42503889,0,2,0,8,12,0,0,0,1,0
13,130324,3,0,5,177,3120,1,5,2011,1,17,52,1,31.63586389,-84.24668333,6,1,0,99,99,0,0,0,1,1
13,130325,2,0,2,211,0,3,5,2011,3,11,41,1,33.47526667,-83.43101389,9,1,0,99,99,0,0,0,1,0
13,130326,1,0,1,293,0,3,5,2011,3,16,55,0,32.94058333,-84.38444167,0,10,0,99,99,0,0,0,1,0
13,130327,2,0,4,71,3800,4,5,2011,4,20,0,0,31.180425,-83.87349167,6,1,0,99,99,0,0,0,2,0
13,130328,1,0,2,77,0,4,5,2011,4,21,55,0,33.50134722,-84.71944722,0,1,0,22,7,0,0,0,1,1
13,130329,1,0,1,191,0,4,5,2011,4,15,3,0,31.650275,-81.49490833,0,1,0,15,18,0,0,0,1,0
13,130330,1,0,2,17,0,5,5,2011,5,14,19,0,31.83603889,-83.20963333,0,1,0,14,24,0,0,0,1,0
13,130331,2,0,2,121,280,5,5,2011,5,12,26,1,33.76500278,-84.52196389,1,1,0,88,88,0,0,0,1,0
13,130332,1,0,1,309,0,5,5,2011,5,16,30,0,32.21011389,-82.67394722,0,1,0,16,40,0,0,0,1,0
13,130333,2,0,4,55,0,7,5,2011,7,12,27,0,34.48588333,-85.44281944,2,1,0,12,25,0,0,0,3,0
13,130334,2,0,1,81,0,7,5,2011,7,6,0,1,31.95735,-83.67060833,1,1,0,88,88,19,0,0,1,0
13,130335,1,1,1,99,550,7,5,2011,7,21,40,1,31.37558611,-84.92176389,0,1,0,99,99,0,0,0,1,0
13,130336,1,0,2,165,0,7,5,2011,7,22,8,0,32.82255278,-81.98326389,0,1,0,99,99,0,0,0,1,1
13,130337,1,0,1,251,0,7,5,2011,7,21,48,0,32.578625,-81.67088333,0,1,0,88,88,0,0,0,1,1
13,130338,1,1,1,259,4650,7,5,2011,7,0,24,1,32.09073611,-84.67729444,0,1,0,99,99,0,0,0,1,0
13,130339,2,0,2,271,3610,8,5,2011,1,15,0,1,32.01722778,-83.0584,6,1,0,15,17,0,0,0,1,1
13,130340,1,0,1,193,4150,14,5,2011,7,4,40,0,32.07443056,-84.21625556,0,1,0,88,88,0,0,0,1,0
13,130341,1,0,1,269,0,15,5,2011,1,6,39,0,32.71469167,-84.23868056,0,10,0,99,99,0,0,0,1,0
13,130342,1,0,1,93,0,16,5,2011,2,18,41,0,31.98809444,-83.74515278,0,10,0,18,46,0,0,0,1,0
13,130343,1,0,1,103,5130,16,5,2011,2,23,11,0,32.36616944,-81.31033056,0,1,0,23,20,20,0,0,1,0
13,130344,2,0,2,127,0,18,5,2011,4,16,18,0,31.23532222,-81.45223333,6,1,0,99,99,0,0,0,1,0
13,130345,1,0,1,235,2620,21,5,2011,7,20,10,1,32.26169722,-83.40494167,0,1,0,99,99,0,0,0,1,1
13,130346,1,0,3,137,0,22,5,2011,1,4,49,1,34.56488889,-83.50403333,0,1,0,99,99,0,0,0,1,1
13,130347,1,0,1,171,0,22,5,2011,1,3,0,0,33.15318056,-84.13676389,0,1,0,88,88,0,0,0,1,0
13,130348,2,0,4,233,0,22,5,2011,1,8,29,1,33.97012778,-85.32033889,2,1,0,8,30,0,0,0,2,0
13,130349,2,0,2,13,0,23,5,2011,2,6,22,0,33.94496111,-83.64621111,2,1,0,88,88,0,0,0,1,2
13,130350,1,0,2,149,0,24,5,2011,3,18,11,0,33.22646389,-85.23008889,0,1,0,18,20,0,0,0,1,0
13,130351,1,0,2,259,0,24,5,2011,3,9,30,0,32.04115,-84.87431944,0,1,0,99,99,0,0,0,1,0
13,130352,1,0,6,321,0,24,5,2011,3,15,55,0,31.578225,-83.88173056,0,1,0,16,6,0,0,0,1,0
13,130353,2,0,4,77,0,27,5,2011,6,23,55,0,33.39683611,-84.75063889,6,1,0,0,7,0,0,0,2,0
13,130354,2,0,4,187,0,27,5,2011,6,12,35,0,34.49831667,-84.10851667,6,1,0,12,46,0,0,0,1,1
13,130355,2,0,3,77,0,28,5,2011,7,18,7,0,33.43274722,-84.87301111,6,1,0,18,18,0,0,0,1,0
13,130356,2,0,4,183,3280,28,5,2011,7,20,15,0,31.87722778,-81.888875,1,1,0,20,32,0,0,0,1,1
13,130357,1,0,1,233,0,28,5,2011,7,21,35,0,33.91485556,-85.11039722,0,1,0,99,99,0,0,0,1,1
13,130358,1,0,1,313,0,28,5,2011,7,22,50,0,34.75030556,-84.92753611,0,1,0,22,48,0,0,0,1,1
13,130359,2,0,4,7,0,29,5,2011,1,19,50,0,31.25144444,-84.42479444,6,1,0,20,48,0,0,0,1,1
13,130360,1,0,1,263,0,29,5,2011,1,23,32,0,32.84416667,-84.69222222,0,1,0,88,88,0,0,0,1,1
13,130361,3,0,3,293,0,29,5,2011,1,10,44,0,32.88589444,-84.47125833,2,1,0,99,99,0,0,0,1,1
13,130362,2,0,5,89,280,30,5,2011,2,21,31,0,33.71987778,-84.34942222,6,1,0,88,88,20,0,0,1,1
13,130363,2,0,2,209,0,30,5,2011,2,17,54,0,32.23918889,-82.60640556,1,1,0,99,99,0,0,0,1,0
13,130364,2,0,7,297,0,30,5,2011,2,18,47,0,33.88543333,-83.85533889,2,1,0,18,56,0,0,0,2,1
13,130365,2,0,2,71,0,31,5,2011,3,17,33,0,31.18906111,-83.58389444,1,1,0,99,99,0,0,0,1,0
13,130366,2,1,2,57,920,2,5,2011,2,2,2,1,34.21446389,-84.49061389,0,1,0,2,23,0,0,0,1,0
13,130367,2,0,3,95,0,10,5,2011,3,10,5,1,31.52228889,-84.19462778,6,1,0,10,5,0,0,0,1,0
13,130368,1,1,1,51,0,15,5,2011,1,2,53,0,32.05126111,-81.15310833,0,1,0,3,2,0,0,0,1,1
13,130369,1,0,1,207,0,18,5,2011,4,16,16,0,32.947875,-83.84600278,0,1,0,16,20,0,0,0,1,1
13,130370,1,1,1,245,310,20,5,2011,6,20,44,0,33.48437778,-81.99901389,0,1,0,20,57,0,0,0,1,0
13,130371,1,0,2,93,0,20,5,2011,6,19,29,1,32.04315,-83.76351944,0,1,0,19,41,0,0,0,1,0
13,130372,2,0,3,121,280,1,5,2011,1,0,9,0,33.75363333,-84.47291389,2,1,0,0,30,0,0,0,1,0
13,130373,1,0,1,127,0,1,5,2011,1,0,26,0,31.22327778,-81.46096111,0,10,0,2,29,0,0,0,1,1
13,130374,2,0,4,31,0,2,5,2011,2,14,38,1,32.46547778,-81.81483889,6,1,0,14,44,0,0,0,2,0
13,130375,1,0,2,75,0,2,5,2011,2,18,58,1,31.27745,-83.47404167,0,1,0,99,99,0,0,0,1,0
13,130376,1,0,1,97,1770,2,5,2011,2,13,44,0,33.73856667,-84.73815556,0,1,0,13,48,0,0,0,1,0
13,130377,2,0,2,217,0,2,5,2011,2,19,16,1,33.61627222,-83.92228611,0,10,0,99,99,0,0,0,1,0
13,130378,1,0,1,225,0,2,5,2011,2,10,0,0,32.68089722,-83.76260556,0,1,0,99,99,0,0,0,1,0
13,130379,1,0,2,59,270,3,5,2011,3,3,15,0,33.952425,-83.39880556,0,1,0,3,20,0,0,0,1,1
13,130380,1,0,1,81,0,3,5,2011,3,14,0,0,31.91826944,-83.84908889,0,1,0,99,99,0,0,0,1,0
13,130381,1,0,4,119,0,3,5,2011,3,17,28,1,34.37298333,-83.26508056,0,10,0,17,41,0,0,0,1,0
13,130382,2,0,2,67,0,4,5,2011,4,10,51,0,33.97908333,-84.42081111,6,10,0,11,0,0,0,0,1,0
13,130383,1,1,1,21,0,7,5,2011,7,20,51,1,32.75063056,-83.65764722,0,1,0,88,88,0,0,0,1,0
13,130384,2,0,2,105,1950,7,5,2011,7,10,1,0,34.14714722,-82.91644722,2,1,0,10,11,0,0,0,1,0
13,130385,2,0,2,21,0,8,5,2011,1,9,3,0,32.83291944,-83.73219167,6,1,0,99,99,0,0,0,1,0
13,130386,1,0,1,215,1280,8,5,2011,1,19,14,1,32.53267778,-84.97425833,0,1,0,19,19,0,0,0,1,0
13,130387,2,0,1,89,0,9,5,2011,2,8,7,0,33.90019167,-84.24592222,0,1,0,8,14,0,0,0,1,0
13,130388,2,0,2,31,0,10,5,2011,3,11,57,0,32.54674167,-81.98594444,6,1,0,88,88,0,0,0,1,0
13,130389,1,0,3,67,3440,10,5,2011,3,19,15,0,33.95870556,-84.51372778,0,1,0,19,25,0,0,0,1,1
13,130390,1,0,1,89,0,10,5,2011,3,0,54,0,33.77118056,-84.27951944,0,1,0,0,59,0,0,0,1,1
13,130391,1,0,1,95,0,10,5,2011,3,11,55,0,31.49420556,-84.12825556,0,1,0,12,3,0,0,0,1,0
13,130392,1,0,1,277,0,10,5,2011,3,17,53,0,31.37276667,-83.48981944,0,1,0,17,43,0,0,0,1,0
13,130393,2,0,3,213,1080,11,5,2011,4,20,2,1,34.6967,-84.73816111,6,1,0,20,11,0,0,0,1,0
13,130394,3,0,4,223,1500,11,5,2011,4,14,19,1,33.91240833,-84.9014,1,1,0,14,24,0,0,0,1,0
13,130395,1,0,1,319,2420,12,5,2011,5,19,25,0,32.88494722,-83.32625556,0,1,0,88,88,0,0,0,1,0
13,130396,1,1,1,135,0,13,5,2011,6,23,58,0,33.89763056,-84.20873611,0,1,0,0,3,0,0,0,1,0
13,130397,1,0,1,245,310,13,5,2011,6,14,37,1,33.34410556,-82.15099167,0,1,1,14,45,0,0,0,1,0
13,130398,1,1,1,135,0,17,5,2011,3,23,37,0,33.95484444,-84.05268333,0,10,0,88,88,0,0,0,1,0
13,130399,1,0,2,187,0,18,5,2011,4,19,15,0,34.489775,-84.07660833,0,1,0,19,19,0,0,0,1,0
13,130400,1,0,1,151,0,19,5,2011,5,3,51,0,33.45820833,-84.29328889,0,10,0,88,88,0,0,0,1,1
13,130401,2,0,3,13,5980,20,5,2011,6,17,28,0,33.97081389,-83.71504722,8,1,0,17,30,0,0,0,1,0
13,130402,2,0,1,35,0,20,5,2011,6,8,45,0,33.33436389,-83.977175,0,1,0,8,54,0,0,0,1,0
13,130403,1,0,1,123,2000,20,5,2011,6,22,15,0,34.56565556,-84.34473333,0,1,0,88,88,0,0,0,1,1
13,130404,1,2,1,157,0,21,5,2011,7,2,24,0,34.13978056,-83.75019444,0,1,0,88,88,0,0,0,1,0
13,130405,1,0,1,303,1570,21,5,2011,7,21,3,0,33.02626111,-82.61974167,0,1,0,88,88,0,0,0,1,0
13,130406,2,0,2,117,0,22,5,2011,1,7,44,1,34.18477778,-84.13976944,6,1,0,7,51,0,0,0,1,1
13,130407,2,0,2,245,310,22,5,2011,1,22,46,0,33.45305278,-81.93255833,1,1,0,88,88,0,0,0,1,1
13,130408,1,0,1,139,0,22,5,2011,1,0,49,0,34.40398056,-83.94068611,0,1,0,0,53,0,0,0,1,0
13,130409,1,0,1,135,0,23,5,2011,2,16,9,0,33.97276667,-84.16115556,0,1,0,16,14,0,0,0,1,0
13,130410,1,0,1,121,0,23,5,2011,2,14,23,1,33.71828889,-84.57650833,0,1,0,14,28,0,0,0,1,0
13,130411,1,0,1,245,310,23,5,2011,2,19,58,0,33.47661111,-81.97553889,0,1,0,20,5,0,0,0,1,0
13,130412,1,0,6,73,0,26,5,2011,5,15,18,0,33.49033611,-82.16704722,0,1,0,15,31,0,0,0,1,0
13,130413,1,0,1,77,0,26,5,2011,5,18,3,0,33.425325,-84.68666111,0,2,0,18,14,0,0,0,1,0
13,130414,1,0,1,95,90,26,5,2011,5,10,51,1,31.56133611,-84.17636111,0,1,0,10,53,0,0,0,1,0
13,130415,1,0,2,121,280,26,5,2011,5,18,10,0,33.85716944,-84.44409444,0,10,0,88,88,0,0,0,2,0
13,130416,1,0,1,51,4910,28,5,2011,7,5,16,1,32.06500556,-81.11253333,0,1,0,5,46,0,0,0,1,1
13,130417,2,0,1,135,0,28,5,2011,7,2,3,0,33.94328889,-84.20865,0,10,0,88,88,20,0,0,1,1
13,130418,3,0,4,89,280,30,5,2011,2,21,38,0,33.766175,-84.34905833,1,1,0,21,47,0,0,0,1,1
13,130419,1,0,1,139,2285,30,5,2011,2,23,14,1,34.34505833,-83.82142222,0,1,0,23,26,0,0,0,1,1
13,130420,1,1,1,215,1280,31,5,2011,3,21,39,1,32.47433889,-84.98755556,0,1,0,21,43,0,0,0,1,0
13,130421,2,1,2,67,0,28,5,2011,7,5,15,1,33.77425278,-84.56381667,0,1,0,5,26,19,0,0,1,0
13,130422,1,0,1,279,0,3,5,2011,3,23,12,0,32.14351389,-82.33583333,0,10,0,23,39,0,0,0,1,0
13,130423,2,0,2,67,0,28,5,2011,7,15,20,0,34.0579,-84.52181944,6,1,0,15,30,0,0,0,1,0
13,130424,1,0,2,151,3220,6,5,2011,6,13,5,1,33.35513889,-84.12608056,0,1,0,99,99,0,0,0,2,0
13,130425,1,1,1,63,0,5,4,2011,3,4,44,1,33.55195833,-84.37033889,0,10,0,4,48,0,0,0,1,0
13,130426,1,0,1,221,0,20,5,2011,6,6,4,0,33.77097778,-83.17831667,0,1,0,99,99,0,0,0,1,0
13,130427,1,0,1,135,0,1,6,2011,4,19,34,1,34.05625,-84.00172222,0,1,0,88,88,0,0,0,1,0
13,130428,3,0,7,63,0,2,6,2011,5,9,38,0,33.53373611,-84.41923056,6,1,0,9,39,0,0,0,1,0
13,130429,1,0,2,33,0,2,6,2011,5,20,34,0,33.10566944,-82.22884722,0,1,0,20,41,0,0,0,1,1
13,130430,2,0,5,59,270,3,6,2011,6,13,0,1,33.98011111,-83.37768056,1,1,0,13,11,0,0,0,2,0
13,130431,1,0,2,211,0,3,6,2011,6,6,9,0,33.50588611,-83.54250556,0,1,0,99,99,0,0,0,1,1
13,130432,1,0,1,71,3800,4,6,2011,7,5,55,0,31.08648056,-83.68831111,0,1,0,88,88,0,0,0,1,1
13,130433,2,0,2,121,4790,4,6,2011,7,22,53,0,34.03281667,-84.34113889,6,1,0,22,56,0,0,0,1,0
13,130434,2,0,3,127,0,4,6,2011,7,1,5,1,31.14163333,-81.57267222,1,1,0,1,17,0,0,0,1,0
13,130435,1,0,1,157,0,4,6,2011,7,17,9,0,34.06177778,-83.70910278,0,1,0,88,88,0,0,0,1,0
13,130436,1,0,1,211,0,4,6,2011,7,16,5,0,33.47891944,-83.56312778,0,1,0,99,99,0,0,0,1,0
13,130437,1,0,1,275,5460,4,6,2011,7,8,32,0,30.82361944,-83.98007222,0,1,0,8,14,0,0,0,1,1
13,130438,2,0,5,47,0,5,6,2011,1,5,24,1,34.87328889,-85.04205556,0,1,0,5,31,0,0,0,3,1
13,130439,1,1,1,63,0,7,6,2011,3,5,25,1,33.51754722,-84.36365833,0,1,0,88,88,0,0,0,1,0
13,130440,2,0,2,145,0,7,6,2011,3,10,42,0,32.83894167,-84.80664167,2,1,0,88,88,0,0,0,1,0
13,130441,2,0,2,237,0,7,6,2011,3,14,37,0,33.29712778,-83.33469444,6,1,0,14,40,0,0,0,1,1
13,130442,2,0,3,121,0,8,6,2011,4,14,18,1,33.63112778,-84.48958333,1,1,0,14,28,0,0,0,1,0
13,130443,2,0,6,77,4960,10,6,2011,6,23,57,0,33.32039722,-84.54235833,6,10,0,0,12,0,0,0,1,0
13,130444,1,0,1,105,1950,10,6,2011,6,14,4,1,34.07556389,-82.98989167,0,1,0,14,16,0,0,0,1,1
13,130445,1,0,1,135,0,10,6,2011,6,22,23,1,34.05938056,-83.95863611,0,10,0,88,88,0,0,0,1,0
13,130446,1,0,3,67,3440,11,6,2011,7,11,35,1,33.95528889,-84.51656944,0,1,0,11,44,0,0,0,1,0
13,130447,2,0,2,121,2060,11,6,2011,7,13,30,0,33.64065556,-84.63998333,2,10,0,99,99,0,0,0,1,0
13,130448,1,0,1,63,0,13,6,2011,2,3,56,0,33.54710556,-84.30653611,0,1,0,3,56,0,0,0,1,0
13,130449,3,0,4,135,0,16,6,2011,5,16,53,0,34.048025,-83.93882222,1,1,0,17,5,0,0,0,1,0
13,130450,2,0,12,73,0,17,6,2011,6,20,50,0,33.65825556,-82.33098889,6,10,0,20,58,0,0,0,1,1
13,130451,2,0,2,117,0,17,6,2011,6,6,52,0,34.16425,-84.16862222,6,1,0,7,0,0,0,0,1,1
13,130452,1,0,1,67,0,18,6,2011,7,18,10,0,33.90093333,-84.416125,0,2,0,18,17,0,0,0,1,0
13,130453,1,0,2,59,270,20,6,2011,2,0,34,0,33.90299444,-83.24703333,0,1,0,0,54,0,0,0,1,1
13,130454,1,0,1,113,0,20,6,2011,2,9,20,0,33.30565833,-84.49058056,0,1,0,88,88,0,0,0,1,0
13,130455,6,0,6,135,0,21,6,2011,3,10,59,0,34.01324722,-84.10994167,6,1,0,11,4,0,0,0,1,0
13,130456,1,0,1,299,0,22,6,2011,4,10,19,1,31.168875,-82.41568889,0,1,0,10,27,0,0,0,1,0
13,130457,1,0,1,121,120,23,6,2011,5,8,45,1,34.053825,-84.28823611,0,2,0,8,50,0,0,0,1,0
13,130458,1,0,1,135,0,23,6,2011,5,2,12,1,34.05903611,-83.99190556,0,1,0,88,88,0,0,0,1,0
13,130459,1,0,2,63,0,27,6,2011,2,6,35,0,33.58291389,-84.31058611,0,10,0,6,30,2,0,0,1,0
13,130460,2,0,2,215,1280,27,6,2011,2,5,15,0,32.48918333,-84.93159167,6,10,0,5,20,0,0,0,1,1
13,130461,1,0,2,73,0,28,6,2011,3,17,41,1,33.4841,-82.201425,0,2,0,17,50,0,0,0,1,0
13,130462,1,0,1,121,0,29,6,2011,4,23,57,0,33.61903333,-84.48634444,0,1,0,88,88,0,0,0,1,1
13,130463,2,0,3,117,0,11,6,2011,7,17,0,0,34.18101944,-84.18525,2,1,0,17,12,0,0,0,1,1
13,130464,1,0,1,21,0,20,4,2011,4,20,25,1,32.75983333,-83.66146667,0,1,0,88,88,0,0,0,1,1
13,130465,2,0,2,247,3650,26,4,2011,3,20,9,0,33.68422778,-83.99976944,6,10,0,20,11,0,0,0,1,0
13,130466,2,0,2,151,0,30,4,2011,7,1,2,1,33.42963333,-84.18402778,0,1,0,88,88,23,0,0,1,0
13,130467,1,0,2,169,0,25,5,2011,4,16,7,0,32.94670556,-83.64807778,0,1,0,16,21,0,0,0,1,0
13,130468,1,0,1,121,280,5,6,2011,1,19,52,1,33.69624444,-84.40519167,0,1,0,20,0,0,0,0,1,1
13,130469,1,0,2,9,3620,9,6,2011,5,2,53,0,33.11693889,-83.21581389,0,1,0,3,9,0,0,0,1,1
13,130470,2,0,2,97,0,10,6,2011,6,10,5,0,33.65853056,-84.71390278,2,1,0,88,88,0,0,0,1,0
13,130471,1,1,1,51,4910,11,6,2011,7,21,2,0,31.99096944,-81.15606944,0,1,0,21,11,0,0,0,1,0
13,130472,1,0,1,157,0,11,6,2011,7,15,1,0,34.52231111,-83.61951944,0,10,0,99,99,0,0,0,1,1
13,130473,2,0,5,157,0,11,6,2011,7,21,58,1,34.124675,-83.7427,0,1,0,99,99,0,0,0,1,0
13,130474,1,0,1,279,0,12,6,2011,1,2,47,0,32.20281667,-82.29013056,0,1,0,2,59,20,0,0,1,1
13,130475,2,0,2,51,4910,13,6,2011,2,21,30,0,32.04876944,-81.11568611,2,1,0,21,36,0,0,0,1,0
13,130476,2,0,3,197,790,13,6,2011,2,14,50,0,32.43037778,-84.64847778,2,1,0,15,13,0,0,0,1,1
13,130477,2,0,3,223,1500,13,6,2011,2,15,59,1,33.90831944,-84.82046111,6,1,0,16,11,0,0,0,1,0
13,130478,2,0,6,103,0,15,6,2011,4,15,41,1,32.12703333,-81.38991667,0,1,0,16,33,0,0,0,1,1
13,130479,2,0,4,219,0,15,6,2011,4,9,20,1,33.94019167,-83.4897,6,1,0,99,99,0,0,0,2,0
13,130480,1,0,1,117,0,16,6,2011,5,20,6,0,34.29588889,-84.06796111,0,1,0,20,11,0,0,0,1,0
13,130481,2,0,2,139,2160,16,6,2011,5,8,40,0,34.14976111,-83.92732778,6,1,0,8,44,0,0,0,1,0
13,130482,2,0,2,253,1740,17,6,2011,6,13,27,1,31.05515833,-84.91060556,1,1,0,99,99,0,0,0,1,0
13,130483,1,0,1,29,0,18,6,2011,7,2,15,0,32.19711389,-81.43828056,0,1,0,88,88,0,0,0,1,1
13,130484,2,0,3,221,3150,20,6,2011,2,21,1,0,33.88659167,-83.17401389,2,1,0,21,18,0,0,0,2,0
13,130485,1,0,1,257,0,20,6,2011,2,7,20,0,34.55888889,-83.15963611,0,1,0,88,88,0,0,0,1,0
13,130486,3,0,5,51,4910,21,6,2011,3,21,32,1,32.07791944,-81.244475,0,1,0,21,42,0,0,0,1,1
13,130487,1,0,2,89,0,21,6,2011,3,12,28,0,33.67371111,-84.29974722,0,1,0,12,38,0,0,0,1,1
13,130488,2,0,4,295,0,21,6,2011,3,15,0,0,34.91518056,-85.36986389,0,1,0,15,20,14,0,0,1,0
13,130489,1,0,1,15,0,22,6,2011,4,6,40,0,34.20386944,-84.74591667,0,1,0,6,44,0,0,0,1,0
13,130490,1,0,1,27,0,22,6,2011,4,11,30,0,30.89473056,-83.64108333,0,1,0,11,49,0,0,0,1,0
13,130491,2,0,2,255,0,23,6,2011,5,12,47,1,33.2074,-84.282475,6,10,0,13,8,0,0,0,1,0
13,130492,2,0,2,29,0,28,6,2011,3,18,28,1,32.16137222,-81.43431111,1,10,0,99,99,0,0,0,1,0
13,130493,2,0,3,293,0,28,6,2011,3,14,5,1,32.93483889,-84.33386667,6,10,0,14,51,0,0,0,1,0
13,130494,1,0,2,227,0,29,6,2011,4,21,45,0,34.44811389,-84.64957222,0,1,0,88,88,0,0,0,2,1
13,130495,1,0,1,295,0,29,6,2011,4,14,45,0,34.78621111,-85.37394167,0,1,0,88,88,0,0,0,1,1
13,130496,1,0,1,15,0,30,6,2011,5,10,45,0,34.34891111,-84.67184444,0,1,0,10,55,0,0,0,1,0
13,130497,1,1,1,51,2290,30,6,2011,5,23,0,0,32.04378611,-81.18465278,0,10,0,23,4,0,0,0,1,1
13,130498,1,0,1,149,0,30,6,2011,5,22,5,0,33.37567778,-85.23976667,0,1,0,88,88,0,0,0,1,1
13,130499,2,0,4,255,0,30,6,2011,5,13,45,0,33.27435833,-84.31234444,2,1,0,99,99,0,0,0,1,0
13,130500,1,0,2,245,310,4,6,2011,7,17,4,1,33.40785278,-81.98802778,0,1,0,17,16,0,0,0,1,1
13,130501,1,1,1,63,1250,17,6,2011,6,0,24,0,33.61002778,-84.44696944,0,1,0,88,88,0,0,0,1,0
13,130502,1,0,1,67,3440,24,6,2011,6,1,40,0,33.9597,-84.5849,0,2,0,88,88,0,0,0,1,1
13,130503,1,0,1,67,0,5,6,2011,1,2,36,0,33.82507778,-84.49014167,0,1,0,2,41,0,0,0,1,0
13,130504,3,0,5,63,0,10,6,2011,6,15,10,1,33.54343333,-84.36826111,6,1,0,15,13,0,0,0,1,0
13,130505,2,0,1,223,0,9,7,2011,7,12,29,0,33.80011944,-84.82683333,0,1,0,99,99,0,0,0,1,1
13,130506,2,0,4,39,0,10,7,2011,1,14,10,1,31.05116944,-81.64451111,1,1,0,14,17,0,0,0,1,0
13,130507,1,0,1,161,0,10,7,2011,1,0,30,0,31.82234722,-82.64673333,0,1,0,0,40,0,0,0,1,0
13,130508,1,1,2,63,0,11,7,2011,2,9,50,1,33.54752778,-84.36937778,0,10,0,9,50,15,0,0,1,0
13,130509,1,0,1,291,540,11,7,2011,2,9,21,0,34.86636389,-84.10960278,0,1,0,9,47,0,0,0,1,0
13,130510,1,0,3,287,0,12,7,2011,3,8,0,0,31.72243611,-83.58548611,0,1,0,8,19,0,0,0,1,0
13,130511,1,0,1,11,0,13,7,2011,4,15,25,0,34.37457778,-83.64290833,0,10,0,15,37,0,0,0,1,0
13,130512,1,0,1,305,0,13,7,2011,4,20,56,0,31.66486389,-81.87928056,0,1,0,99,99,0,0,0,1,1
13,130513,1,1,1,9,3620,14,7,2011,5,0,54,0,33.06320556,-83.21637222,0,1,0,99,99,0,0,0,1,0
13,130514,1,1,1,67,3440,15,7,2011,6,23,12,0,33.89458889,-84.54398056,0,1,0,23,18,0,0,0,1,0
13,130515,1,0,9,1,9997,16,7,2011,7,14,42,0,31.80358611,-82.45921667,0,1,0,15,9,0,0,0,1,0
13,130516,1,0,1,263,0,17,7,2011,1,17,15,0,32.80031667,-84.58698056,0,1,0,99,99,0,0,0,1,0
13,130517,1,0,1,315,0,17,7,2011,1,10,35,1,31.97198611,-83.36992222,0,1,0,10,38,0,0,0,1,0
