STATE,ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,LATITUDE,LONGITUD,MAN_COLL,WEATHER,SCH_BUS,ARR_HOUR,ARR_MIN,CF1,CF2,CF3,FATALS,DRUNK_DR
12,120431,1,1,1,99,30,3,2013,7,0,32,0,26.53180278,-80.09827778,0,1,0,99,99,0,0,0,1,0
12,120432,1,0,2,9,9,3,2013,7,0,10,0,28.05155278,-80.65864444,0,1,0,99,99,0,0,0,1,1
12,120433,1,0,3,51,22,3,2013,6,2,28,0,26.70750278,-81.41537778,0,1,0,99,99,0,0,0,2,0
12,120434,2,1,7,33,31,3,2013,1,0,0,0,30.46119167,-87.29939444,0,10,0,99,99,0,0,0,1,0
12,120436,1,0,1,69,6,1,2013,1,16,55,0,29.00751944,-81.409875,0,1,0,99,99,0,0,0,1,1
12,120437,1,2,1,11,16,1,2013,4,18,34,0,25.99140278,-80.118775,0,10,0,99,99,0,0,0,1,0
12,120438,1,0,1,71,17,1,2013,5,14,15,0,26.57995833,-81.71474444,0,1,0,99,99,0,0,0,1,0
12,120439,1,0,1,57,26,1,2013,7,8,0,0,28.0146,-82.37440278,0,1,0,99,99,0,0,0,1,1
12,120440,2,0,2,109,19,2,2013,3,12,56,1,29.9709,-81.35469167,1,1,0,99,99,0,0,0,1,0
12,120441,1,1,1,86,23,2,2013,7,4,45,0,25.896975,-80.21923333,0,1,0,99,99,0,0,0,1,1
12,120442,1,0,1,99,14,3,2013,5,16,52,1,26.444975,-80.20457778,0,1,0,99,99,0,0,0,1,0
12,120443,2,0,3,86,19,3,2013,3,12,45,1,25.76086111,-80.40000833,1,10,0,99,99,0,0,0,1,0
12,120444,1,1,1,35,19,3,2013,3,14,35,1,29.47594167,-81.17626111,0,1,0,99,99,0,0,0,1,0
12,120445,2,0,2,85,20,3,2013,4,16,56,1,27.09361944,-80.15511111,2,10,0,99,99,0,0,0,1,0
12,120446,2,0,2,11,20,3,2013,4,17,45,0,26.07376944,-80.21022222,6,10,0,99,99,0,0,0,1,0
12,120447,2,0,3,101,20,3,2013,4,21,20,0,28.30359722,-82.61847222,6,10,0,99,99,0,0,0,1,0
12,120448,3,0,5,21,21,3,2013,5,18,30,1,26.26150833,-81.8013,6,1,0,99,99,0,0,0,1,0
12,120449,1,0,1,21,24,3,2013,1,12,44,0,26.30206667,-81.29835833,0,1,0,99,99,0,0,0,1,0
12,120450,2,0,3,86,26,3,2013,3,2,5,1,25.91558056,-80.21030278,1,10,0,99,99,0,0,0,1,0
12,120451,1,2,1,113,27,3,2013,4,17,45,0,30.37454444,-87.09258611,0,1,0,99,99,0,0,0,1,0
12,120452,1,0,1,123,29,3,2013,6,2,0,0,30.25790833,-83.45233056,0,1,0,99,99,0,0,0,1,1
12,120453,2,0,2,51,29,3,2013,6,20,37,0,26.45990556,-81.0727,2,1,0,99,99,0,0,0,1,1
12,120454,2,0,6,1,30,3,2013,7,6,17,1,29.83508056,-82.16676944,2,1,0,99,99,0,0,0,2,0
12,120455,2,0,2,33,30,3,2013,7,12,45,0,30.39105833,-87.26523333,6,1,0,99,99,0,0,0,1,1
12,120456,3,0,3,113,30,3,2013,7,23,35,0,30.35383056,-87.15730278,7,1,0,99,99,0,0,0,1,1
12,120457,1,0,1,113,30,3,2013,7,23,39,0,30.43478889,-86.87215833,0,1,0,99,99,0,0,0,1,1
12,120458,1,0,4,53,30,3,2013,7,7,25,1,28.55123889,-82.23685,0,1,0,99,99,0,0,0,1,0
12,120459,2,0,2,65,30,3,2013,7,13,40,1,30.41173889,-83.95291944,6,1,0,99,99,0,0,0,1,0
12,120460,2,0,3,71,7,3,2013,5,13,41,0,26.66779722,-81.93502778,6,1,0,99,99,0,0,0,1,0
12,120461,2,0,2,111,6,3,2013,4,16,8,0,27.30973889,-80.25989444,2,1,0,99,99,0,0,0,1,0
12,120462,3,0,4,17,31,3,2013,1,16,14,1,28.86645,-82.51112778,6,1,0,16,24,0,0,0,1,0
12,120463,1,0,2,57,1,4,2013,2,6,30,1,27.94913611,-82.34530556,0,1,0,99,99,0,0,0,1,1
12,120464,1,1,1,15,1,4,2013,2,16,57,1,26.95875278,-82.06737222,0,1,0,99,99,0,0,0,1,0
12,120465,1,3,1,9,1,4,2013,2,23,42,1,28.13734722,-80.60280833,0,1,0,99,99,0,0,0,2,1
12,120466,1,0,1,95,2,4,2013,3,7,25,1,28.53550278,-81.38320833,0,1,0,99,99,0,0,0,1,1
12,120467,1,0,2,1,3,4,2013,4,15,30,1,29.69523611,-82.45297778,0,2,0,99,99,0,0,0,1,0
12,120468,1,1,4,11,15,1,2013,3,21,10,1,25.99659444,-80.14819444,0,1,0,99,99,0,0,0,1,0
12,120469,3,0,4,99,25,3,2013,2,16,3,0,26.69177222,-80.18436944,7,1,0,99,99,0,0,0,1,0
12,120470,1,1,1,86,18,1,2013,6,22,11,0,25.79981944,-80.23984722,0,10,0,99,99,0,0,0,1,0
12,120471,1,0,2,11,17,3,2013,1,1,10,0,26.032975,-80.17441389,0,1,0,99,99,0,0,0,2,1
12,120472,1,0,1,81,6,3,2013,4,10,54,0,27.517625,-82.57560833,0,10,0,99,99,0,0,0,1,0
12,120473,2,1,3,11,18,3,2013,2,22,58,0,26.12073056,-80.26081111,0,2,0,99,99,14,0,0,1,0
12,120474,3,0,5,3,20,3,2013,4,5,0,0,30.29163611,-82.06370556,2,10,0,99,99,0,0,0,1,1
12,120475,1,1,3,81,22,3,2013,6,20,43,1,27.44773889,-82.56721389,0,10,0,99,99,0,0,0,1,0
12,120476,1,0,1,31,23,3,2013,7,12,45,0,30.40798889,-81.79271667,0,2,0,99,99,0,0,0,1,0
12,120477,1,1,6,85,24,3,2013,1,20,20,1,27.01893611,-80.46425278,0,2,0,99,99,0,0,0,1,0
12,120478,1,1,2,19,2,4,2013,3,0,4,0,30.18689722,-81.73306111,0,1,0,99,99,0,0,0,1,0
12,120479,1,1,1,111,2,4,2013,3,6,54,0,27.29333333,-80.28268056,0,1,0,99,99,0,0,0,1,0
12,120480,1,1,4,117,3,4,2013,4,11,31,0,28.64428056,-81.26659444,0,10,0,99,99,0,0,0,1,0
12,120481,1,0,1,131,4,4,2013,5,18,45,1,30.69131944,-86.08103611,0,1,0,99,99,0,0,0,1,0
12,120482,3,1,9,73,4,4,2013,5,5,40,0,30.434225,-84.35280833,0,10,0,99,99,0,0,0,1,0
12,120483,1,0,1,121,30,3,2013,7,17,15,0,30.29418611,-82.95876111,0,1,0,99,99,0,0,0,1,1
12,120484,1,0,1,11,1,4,2013,2,21,30,1,26.30463056,-80.12108056,0,1,0,99,99,0,0,0,1,0
12,120485,2,0,6,51,3,4,2013,4,12,13,1,26.754,-81.01021667,1,1,0,99,99,0,0,0,1,0
12,120486,2,0,2,15,4,4,2013,5,8,48,0,26.93438056,-82.30546111,6,10,0,99,99,0,0,0,1,0
12,120487,1,1,1,83,4,4,2013,5,20,30,1,29.20653889,-82.14241944,0,1,0,99,99,0,0,0,1,0
12,120488,1,1,1,97,5,4,2013,6,13,54,1,27.70098333,-80.89598611,0,2,0,99,99,23,0,0,1,0
12,120489,1,1,1,33,5,4,2013,6,15,40,1,30.58663611,-87.30383889,0,1,0,99,99,0,0,0,1,0
12,120490,1,0,1,9,6,4,2013,7,2,25,0,27.99791667,-80.58276389,0,1,0,99,99,0,0,0,1,1
12,120491,1,0,4,51,8,4,2013,2,0,56,0,26.74325278,-81.47286111,0,1,0,99,99,0,0,0,1,1
12,120492,2,0,4,97,8,4,2013,2,22,48,1,28.24200833,-81.20868333,2,1,0,99,99,0,0,0,1,1
12,120493,1,0,2,9,8,4,2013,2,21,2,0,28.3852,-80.71396389,0,1,0,99,99,0,0,0,1,0
12,120494,2,0,3,95,8,4,2013,2,21,47,0,28.57756667,-81.49116389,6,1,0,99,99,0,0,0,1,0
12,120495,1,0,1,7,15,1,2013,3,11,20,1,30.10254722,-82.05270556,0,1,0,11,23,0,0,0,1,0
12,120496,7,0,10,11,28,1,2013,2,15,27,0,26.02558611,-80.17515,6,1,0,99,99,20,14,0,1,0
12,120497,1,0,1,117,12,2,2013,3,7,5,0,28.69229167,-81.14879167,0,10,0,99,99,0,0,0,1,0
12,120498,2,0,2,103,21,2,2013,5,15,2,0,27.87898611,-82.70019722,6,1,0,99,99,0,0,0,1,0
12,120499,2,0,2,86,26,2,2013,3,15,31,0,25.60885833,-80.36110833,6,1,0,99,99,0,0,0,1,0
12,120500,2,0,4,86,9,3,2013,7,0,58,1,25.86626944,-80.32371944,6,1,0,99,99,0,0,0,1,1
12,120501,2,0,2,83,11,3,2013,2,14,3,1,29.20375,-81.93815278,1,10,0,99,99,0,0,0,1,0
12,120502,2,0,2,103,11,2,2013,2,9,44,0,27.83555556,-82.70000556,6,1,1,99,99,0,0,0,1,0
12,120503,1,0,1,107,18,3,2013,2,23,56,0,29.60223889,-81.57640556,0,10,0,99,99,0,0,0,1,1
12,120504,2,0,4,127,19,3,2013,3,16,5,0,29.14383889,-80.99143333,6,1,0,99,99,0,0,0,1,0
12,120505,3,0,6,105,20,3,2013,4,17,54,1,27.98141389,-81.63084722,8,1,0,99,99,0,0,0,1,0
12,120506,1,1,1,86,21,3,2013,5,6,12,0,25.59783333,-80.37591944,0,1,0,99,99,0,0,0,1,0
12,120507,1,0,1,86,22,3,2013,6,10,30,0,25.76295556,-80.214275,0,1,0,99,99,0,0,0,1,0
12,120508,12,0,3,23,24,3,2013,1,23,55,0,30.18205,-82.65786389,0,1,0,99,99,0,0,0,1,1
12,120509,3,0,5,99,26,3,2013,3,11,20,1,26.80868889,-80.09896111,7,1,0,99,99,0,0,0,1,1
12,120510,2,0,3,83,27,3,2013,4,17,30,0,29.231925,-81.96651111,2,1,0,99,99,0,0,0,1,1
12,120511,1,0,1,97,27,3,2013,4,6,20,0,28.33591944,-81.39617778,0,1,0,99,99,0,0,0,1,0
12,120512,2,0,2,103,27,3,2013,4,18,48,0,27.87909722,-82.71214167,6,10,0,99,99,0,0,0,1,0
12,120513,2,0,4,109,28,3,2013,5,14,7,1,30.04221389,-81.49554167,1,1,0,99,99,0,0,0,2,0
12,120514,1,0,6,79,29,3,2013,6,11,27,0,30.34787778,-83.51354444,0,1,0,99,99,0,0,0,2,0
12,120515,1,0,1,109,29,3,2013,6,6,23,0,29.97280556,-81.31061944,0,1,0,99,99,0,0,0,1,0
12,120516,1,1,1,15,30,3,2013,7,16,0,1,26.95331111,-82.062825,0,1,0,99,99,0,0,0,1,0
12,120517,4,0,8,57,30,3,2013,7,15,15,1,27.93176389,-82.57774444,7,1,0,99,99,0,0,0,1,0
12,120519,2,0,2,86,1,4,2013,2,13,37,1,25.95032222,-80.43049444,1,1,0,99,99,0,0,0,1,0
12,120520,1,1,1,103,2,4,2013,3,7,59,0,27.89408056,-82.745725,0,1,0,99,99,0,0,0,1,0
12,120521,1,1,2,111,3,4,2013,4,19,49,1,27.26447222,-80.20198333,0,10,0,99,99,0,0,0,1,1
12,120522,1,0,1,115,5,4,2013,6,2,30,1,27.02984722,-82.39770278,0,10,0,99,99,0,0,0,1,1
12,120523,3,0,4,127,5,4,2013,6,23,8,1,28.95744444,-81.257175,1,2,0,99,99,0,0,0,1,1
12,120524,1,1,1,3,6,4,2013,7,20,35,0,30.27659722,-82.13331111,0,1,0,99,99,0,0,0,1,0
12,120525,2,0,3,31,6,4,2013,7,15,31,0,30.26725833,-81.84868333,0,10,0,99,99,14,0,0,1,0
12,120526,2,0,5,33,6,4,2013,7,23,46,1,30.33687778,-87.41036111,2,1,0,99,99,0,0,0,1,1
12,120527,1,0,1,79,7,4,2013,1,11,43,1,30.36073611,-83.21115278,0,1,0,99,99,0,0,0,1,1
12,120528,1,1,1,31,7,4,2013,1,23,2,0,30.31408056,-81.59960278,0,1,0,99,99,0,0,0,1,0
12,120529,2,0,2,9,8,4,2013,2,17,45,1,28.07882222,-80.69107222,6,1,0,99,99,0,0,0,1,0
12,120530,1,1,1,103,8,4,2013,2,21,30,0,27.89377778,-82.70001944,0,1,0,99,99,0,0,0,1,0
12,120531,1,1,1,127,9,4,2013,3,10,27,1,29.1837,-81.00839444,0,1,0,99,99,16,0,0,1,0
12,120532,2,0,3,19,9,4,2013,3,13,9,1,30.05278056,-81.88583889,1,1,0,99,99,0,0,0,1,0
12,120533,1,1,1,31,10,4,2013,4,6,29,1,30.27159722,-81.60942778,0,1,0,99,99,0,0,0,1,0
12,120534,2,0,2,99,29,3,2013,6,16,42,0,26.58433889,-80.05154722,6,1,0,99,99,0,0,0,1,1
12,120535,2,0,6,95,10,4,2013,4,18,49,0,28.55465833,-81.10671944,6,1,0,99,99,0,0,0,2,0
12,120536,1,1,1,9,11,4,2013,5,8,50,0,28.54373333,-80.90194167,0,10,0,99,99,0,0,0,1,0
12,120537,1,0,19,97,13,4,2013,7,19,10,1,27.814875,-81.00213611,0,1,0,99,99,0,0,0,1,0
12,120538,2,0,3,33,16,4,2013,3,13,30,0,30.42810833,-87.25942778,6,1,0,99,99,0,0,0,1,1
12,120539,2,0,4,31,17,4,2013,4,8,53,0,30.3007,-81.7099,6,1,0,99,99,0,0,0,1,0
12,120540,1,1,1,31,18,4,2013,5,2,0,0,30.23780556,-81.79808333,0,1,0,99,99,0,0,0,1,0
12,120541,1,0,1,101,30,3,2013,7,17,31,0,28.19416389,-82.35948056,0,1,0,99,99,0,0,0,1,0
12,120542,1,0,4,83,4,4,2013,5,3,11,0,29.33056667,-82.15977778,0,10,0,99,99,0,0,0,2,1
12,120544,2,0,2,83,10,4,2013,4,18,38,1,29.24721389,-82.29100556,6,10,0,99,99,0,0,0,1,0
12,120545,1,1,1,127,11,4,2013,5,9,2,0,29.13548333,-80.98351389,0,1,0,99,99,0,0,0,1,0
12,120546,1,1,1,33,12,4,2013,6,20,15,1,30.43956111,-87.28144444,0,1,0,99,99,0,0,0,1,0
12,120547,1,0,2,105,13,4,2013,7,2,19,0,28.05735556,-81.97168611,0,1,0,99,99,0,0,0,1,1
12,120548,1,1,1,15,14,4,2013,1,2,55,0,26.98184167,-82.06435278,0,1,0,99,99,0,0,0,1,1
12,120549,1,0,2,81,17,4,2013,4,15,15,1,27.41124167,-82.45486944,0,1,0,99,99,0,0,0,1,1
12,120550,1,1,2,127,14,1,2013,2,18,55,1,28.96550278,-80.891725,0,1,0,99,99,0,0,0,1,1
12,120551,1,0,1,111,12,2,2013,3,0,3,0,27.3089,-80.52989167,0,1,0,99,99,0,0,0,1,0
12,120552,1,1,2,99,23,2,2013,7,5,55,1,26.61848333,-80.11658889,0,1,0,99,99,0,0,0,1,0
12,120553,3,0,4,57,23,3,2013,7,22,6,1,27.94556111,-82.46386111,0,10,0,99,99,0,0,0,1,0
12,120554,1,1,2,11,28,3,2013,5,17,44,0,25.96225556,-80.32645556,0,1,0,99,99,0,0,0,1,0
12,120555,1,0,1,89,29,3,2013,6,0,45,1,30.7716,-81.97603056,0,1,0,99,99,0,0,0,1,1
12,120556,2,0,2,57,4,4,2013,5,6,40,0,28.09150556,-82.432275,0,2,0,99,99,0,0,0,1,0
12,120557,2,0,3,11,5,4,2013,6,10,24,0,25.99340278,-80.28840556,6,10,0,99,99,0,0,0,1,0
12,120558,1,0,4,117,6,4,2013,7,3,5,0,28.8156,-81.32278056,0,10,0,99,99,20,0,0,2,0
12,120559,1,0,1,55,7,4,2013,1,23,20,0,27.36666111,-81.46586944,0,10,0,99,99,0,0,0,1,1
12,120560,3,0,3,119,7,4,2013,1,9,40,1,28.64287222,-82.05489444,6,1,0,99,99,0,0,0,1,0
12,120561,1,0,1,5,13,4,2013,7,11,20,0,30.18351944,-85.781975,0,1,0,99,99,0,0,0,1,0
12,120562,1,0,1,63,14,4,2013,1,15,35,0,30.79639722,-85.02778889,0,2,0,99,99,0,0,0,1,0
12,120563,2,0,4,39,14,4,2013,1,17,45,1,30.63175556,-84.59896944,6,2,0,99,99,0,0,0,1,0
12,120564,2,0,2,117,14,4,2013,1,3,5,0,28.75636667,-81.36832222,1,10,0,99,99,0,0,0,1,0
12,120565,2,0,2,55,19,4,2013,6,14,44,1,27.5271,-81.49944167,6,10,0,99,99,0,0,0,1,0
12,120566,2,0,3,31,19,4,2013,6,21,39,1,30.3102,-81.7082,2,1,0,99,99,0,0,0,2,1
12,120567,1,0,2,86,20,4,2013,7,8,14,1,25.7537,-80.38495,0,1,0,99,99,0,0,0,1,0
12,120568,2,0,3,91,21,4,2013,1,2,10,0,30.75070833,-86.63692222,1,1,0,99,99,0,0,0,1,1
12,120570,2,0,8,11,25,2,2013,2,20,54,0,26.25896389,-80.22210278,6,10,0,99,99,0,0,0,4,0
12,120571,1,0,1,127,18,3,2013,2,1,5,1,29.11109167,-81.03173889,0,2,0,99,99,0,0,0,1,1
12,120572,1,0,1,107,19,3,2013,3,20,43,1,29.62653889,-81.78678333,0,10,0,99,99,0,0,0,1,1
12,120573,2,0,4,71,20,3,2013,4,23,26,0,26.51189722,-81.785375,6,10,0,99,99,0,0,0,1,0
12,120574,2,0,2,95,30,3,2013,7,22,9,0,28.45103611,-81.36083889,6,1,0,99,99,0,0,0,1,1
12,120575,2,0,5,33,2,4,2013,3,16,18,1,30.52335833,-87.27406111,6,1,0,99,99,0,0,0,1,0
12,120576,2,0,5,86,3,4,2013,4,0,30,1,25.97023056,-80.16570833,2,1,0,99,99,0,0,0,4,1
12,120577,2,1,2,95,8,4,2013,2,0,53,0,28.72314444,-81.50903611,1,1,0,99,99,23,0,0,1,1
12,120578,2,0,2,31,12,4,2013,6,20,16,1,30.35610833,-81.66798056,6,1,0,99,99,0,0,0,1,1
12,120579,1,1,1,111,17,4,2013,4,20,58,1,27.44045556,-80.39064167,0,1,0,99,99,0,0,0,1,0
12,120580,2,0,4,95,19,4,2013,6,6,0,0,28.55295556,-81.39558889,2,1,0,99,99,0,0,0,1,0
12,120581,1,0,4,127,19,4,2013,6,15,20,1,29.22025556,-81.10353611,0,10,0,99,99,0,0,0,4,0
12,120582,1,1,1,103,19,4,2013,6,21,5,0,27.93662222,-82.79582222,0,1,0,99,99,0,0,0,1,0
12,120583,1,2,2,95,20,4,2013,7,22,50,0,28.39895,-81.46079167,0,1,0,99,99,0,0,0,1,0
12,120584,2,0,2,86,5,4,2013,6,11,57,0,25.77616389,-80.25465556,6,10,0,99,99,0,0,0,1,0
12,120585,1,0,1,11,12,3,2013,3,15,29,0,26.16781667,-80.24651111,0,10,0,99,99,0,0,0,1,0
12,120586,1,0,5,109,28,3,2013,5,1,20,0,29.90549722,-81.49603611,0,1,0,99,99,0,0,0,2,0
12,120587,2,0,2,35,2,4,2013,3,14,38,0,29.47483611,-81.22187222,6,1,0,99,99,0,0,0,1,1
12,120589,2,0,2,105,17,4,2013,4,16,20,1,27.73349444,-81.61425278,2,1,0,99,99,0,0,0,1,0
12,120590,3,0,5,127,18,4,2013,5,6,25,0,29.17668056,-81.4438,2,1,0,99,99,0,0,0,1,0
12,120592,2,0,2,11,24,4,2013,4,14,46,1,26.02676111,-80.35098611,1,1,0,99,99,0,0,0,1,0
12,120593,3,0,6,53,24,4,2013,4,17,48,1,28.52336111,-82.28866389,2,1,0,99,99,14,0,0,1,0
12,120594,3,0,4,51,25,4,2013,5,16,6,1,26.76824167,-81.29716111,2,1,0,99,99,0,0,0,1,0
12,120595,1,0,1,31,26,4,2013,6,2,40,0,30.16301111,-81.6499,0,10,0,99,99,0,0,0,1,1
12,120596,3,0,3,31,26,4,2013,6,17,30,0,30.33073333,-81.54698333,6,10,0,99,99,0,0,0,1,0
12,120597,2,0,2,86,8,1,2013,3,5,18,0,25.72921667,-80.41576111,1,10,0,99,99,0,0,0,1,0
12,120598,2,0,2,127,3,4,2013,4,10,31,1,29.19644722,-81.05693889,6,1,0,99,99,0,0,0,1,0
12,120599,3,0,3,101,10,4,2013,4,13,4,0,28.25869167,-82.65701667,0,1,0,99,99,14,0,0,1,0
12,120600,1,0,1,83,16,4,2013,3,6,0,1,29.30561111,-81.68145556,0,5,0,99,99,0,0,0,1,0
12,120601,1,1,2,57,20,4,2013,7,1,7,1,27.993475,-82.36845278,0,10,0,99,99,0,0,0,1,0
12,120602,2,0,5,69,20,4,2013,7,13,54,1,28.81275,-81.853025,2,2,0,99,99,0,0,0,1,0
12,120603,1,0,3,11,21,4,2013,1,19,6,1,25.97522778,-80.22833333,0,10,0,99,99,0,0,0,1,1
12,120604,1,1,2,103,24,4,2013,4,20,51,1,28.093875,-82.73944167,0,1,0,99,99,0,0,0,1,0
12,120605,1,1,1,9,24,4,2013,4,21,40,1,28.13857778,-80.59095278,0,1,0,99,99,0,0,0,1,0
12,120606,1,0,2,95,26,4,2013,6,12,54,1,28.54966944,-81.55685,0,1,0,99,99,0,0,0,1,0
12,120607,1,0,1,57,27,4,2013,7,2,7,0,28.1214,-82.57801111,0,1,0,99,99,0,0,0,1,0
12,120608,2,0,5,33,28,4,2013,1,3,0,1,30.50221667,-87.17602778,1,10,0,99,99,0,0,0,1,1
12,120609,1,0,4,15,28,4,2013,1,5,35,0,26.98448056,-82.00256944,0,1,0,99,99,0,0,0,1,1
12,120610,1,0,1,99,29,4,2013,2,5,14,1,26.36845,-80.11873056,0,10,0,99,99,0,0,0,1,0
12,120611,2,0,2,86,3,2,2013,1,11,35,0,25.93991667,-80.26837222,1,1,0,99,99,0,0,0,1,1
12,120612,2,0,4,99,23,2,2013,7,5,15,1,26.70814167,-80.15196111,6,10,0,99,99,0,0,0,1,1
12,120613,2,1,7,101,18,4,2013,5,3,10,0,28.18609444,-82.41785278,0,1,0,3,22,0,0,0,1,0
12,120614,1,0,1,31,20,4,2013,7,5,0,1,30.45998056,-81.68240278,0,2,0,99,99,0,0,0,1,0
12,120616,1,0,5,119,28,4,2013,1,3,4,0,28.5765,-82.18961389,0,10,0,3,16,0,0,0,1,1
12,120617,2,0,3,95,29,4,2013,2,6,3,0,28.55251667,-81.43249722,1,1,0,99,99,0,0,0,1,1
12,120618,2,0,1,113,29,4,2013,2,21,54,1,30.63425556,-86.92266944,0,10,0,99,99,19,0,0,1,0
12,120620,1,1,4,21,29,4,2013,2,20,26,0,26.15338889,-81.79081667,0,1,0,99,99,0,0,0,1,0
12,120621,2,0,5,99,19,1,2013,7,19,13,0,26.37108056,-80.11649722,6,10,0,99,99,0,0,0,1,0
12,120623,1,0,2,33,28,4,2013,1,2,14,0,30.509575,-87.25343056,0,1,0,99,99,0,0,0,1,0
12,120624,2,0,3,57,28,4,2013,1,23,43,1,28.06925,-82.45116111,6,1,0,99,99,0,0,0,1,1
12,120625,1,1,1,117,3,5,2013,6,12,40,0,28.70489444,-81.34803611,0,10,0,99,99,24,0,0,1,0
12,120626,1,0,2,125,11,4,2013,5,3,0,0,30.04888889,-82.32120278,0,10,0,99,99,0,0,0,1,1
12,120627,2,0,2,31,26,4,2013,6,6,15,0,30.3365,-81.7311,2,1,0,99,99,0,0,0,1,0
12,120628,1,1,1,113,4,5,2013,7,20,20,0,30.603025,-87.09982222,0,1,0,99,99,0,0,0,1,0
12,120629,1,0,1,87,19,3,2013,3,7,8,1,25.09373611,-80.44164722,0,2,0,99,99,0,0,0,1,0
12,120630,2,0,2,11,20,3,2013,4,19,49,1,26.11228056,-80.30491944,0,1,0,99,99,0,0,0,1,1
12,120631,1,0,2,101,14,4,2013,1,5,30,1,28.37716944,-82.31957222,0,10,0,99,99,0,0,0,1,1
12,120632,1,1,1,21,27,4,2013,7,21,15,0,26.41306389,-81.41835556,0,1,0,99,99,0,0,0,1,0
12,120633,1,0,1,57,30,4,2013,3,8,50,0,28.12786944,-82.52938611,0,10,0,99,99,0,0,0,1,0
12,120634,2,1,2,127,3,5,2013,6,23,27,1,29.24849167,-81.11286111,0,2,0,99,99,0,0,0,1,0
12,120636,2,0,2,31,6,5,2013,2,13,45,0,30.30006111,-81.78213056,6,1,0,99,99,0,0,0,1,0
12,120637,1,0,1,99,6,3,2013,4,23,55,0,26.75870833,-80.08408056,0,10,0,99,99,0,0,0,1,1
12,120638,2,0,3,17,11,4,2013,5,15,42,1,28.85738056,-82.41932778,6,10,0,99,99,0,0,0,1,0
12,120640,2,0,2,31,23,4,2013,3,20,15,1,30.43579444,-81.72575833,1,1,0,99,99,0,0,0,1,0
12,120641,1,0,1,109,25,4,2013,5,14,10,1,30.08321389,-81.49746944,0,10,0,99,99,0,0,0,1,0
12,120642,1,1,1,11,26,4,2013,6,23,39,0,26.14575556,-80.32598056,0,1,0,99,99,0,0,0,1,0
12,120643,2,0,2,103,27,4,2013,7,13,45,1,27.91653611,-82.76649444,6,1,0,99,99,0,0,0,1,0
12,120644,1,0,1,69,3,5,2013,6,1,9,0,28.88245278,-81.73043611,0,10,0,99,99,0,0,0,1,1
12,120645,2,0,8,11,3,5,2013,6,14,21,0,26.23966111,-80.15943889,1,10,0,99,99,0,0,0,1,0
12,120646,1,0,1,95,4,5,2013,7,1,40,0,28.49696111,-81.44003333,0,2,0,1,50,0,0,0,1,1
12,120647,2,1,1,86,4,5,2013,7,3,5,1,25.68251389,-80.35613889,0,10,0,99,99,0,0,0,1,0
12,120648,1,2,1,9,5,5,2013,1,20,50,0,28.3598,-80.79174444,0,10,0,99,99,0,0,0,2,0
12,120649,1,0,3,109,7,5,2013,3,8,30,1,29.81215278,-81.32235,0,1,0,99,99,0,0,0,1,0
12,120650,2,0,6,97,8,5,2013,4,13,41,1,28.33294444,-81.53256944,1,1,0,99,99,0,0,0,1,0
12,120651,1,0,1,99,20,1,2013,1,14,58,0,26.6553,-80.06450556,0,10,0,99,99,0,0,0,1,1
12,120652,2,0,4,99,29,1,2013,3,13,4,0,26.705625,-80.06528333,0,1,0,99,99,14,0,0,1,1
12,120654,1,1,1,55,5,4,2013,6,21,57,0,27.44554444,-81.417475,0,1,0,99,99,0,0,0,1,1
12,120655,3,0,3,107,10,4,2013,4,6,35,0,29.71724444,-81.80736667,8,1,0,99,99,0,0,0,1,0
12,120656,1,1,1,83,24,4,2013,4,21,35,1,29.07113333,-82.26537222,0,1,0,99,99,19,0,0,1,0
12,120657,2,0,5,101,27,4,2013,7,16,1,0,28.33082778,-82.66658333,1,10,0,99,99,0,0,0,1,1
12,120658,1,1,1,89,30,4,2013,3,1,5,1,30.63564722,-81.60278889,0,5,0,99,99,0,0,0,1,1
12,120659,2,0,20,73,1,5,2013,4,3,18,1,30.48143889,-84.31368056,2,1,0,99,99,0,0,0,1,1
12,120660,1,0,1,95,3,5,2013,6,2,30,0,28.58201944,-81.38962222,0,10,0,99,99,0,0,0,1,1
12,120661,1,0,2,69,3,5,2013,6,15,51,0,28.60209444,-81.80372222,0,10,0,99,99,0,0,0,1,1
12,120662,1,1,1,86,3,5,2013,6,20,45,1,25.81061667,-80.18129722,0,1,0,99,99,0,0,0,1,0
12,120663,2,0,2,31,6,5,2013,2,19,6,1,30.16758333,-81.57562778,0,1,0,99,99,0,0,0,1,0
12,120664,1,1,2,85,23,3,2013,7,21,51,0,27.19092222,-80.25307778,0,1,0,99,99,0,0,0,1,0
12,120665,1,1,2,105,23,3,2013,7,20,23,0,28.04396389,-81.73944722,0,1,0,99,99,0,0,0,1,0
12,120666,1,1,2,99,14,4,2013,1,19,4,0,26.35070556,-80.13741389,0,1,0,99,99,0,0,0,1,0
12,120667,1,0,1,86,27,4,2013,7,3,28,1,25.94616667,-80.18616667,0,1,0,99,99,0,0,0,1,0
12,120668,1,0,1,75,4,5,2013,7,23,5,0,29.34578611,-82.43894722,0,2,0,99,99,0,0,0,1,1
12,120669,1,0,1,9,4,5,2013,7,23,55,0,27.99903611,-80.66861111,0,1,0,99,99,0,0,0,1,1
