STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,WEATHER,LATITUDE,LONGITUD
22,33,5,25,17,15,1,2,0,0,0,17,19,0,0,0,0,1,6,0,220282,2007,1,30.44788889,-91.0076
22,67,5,30,2,1,1,1,0,0,0,2,12,0,0,0,0,1,4,1,220283,2007,1,32.68458889,-91.9287
22,53,5,28,16,7,1,2,0,0,0,16,24,0,0,0,0,1,2,0,220284,2007,2,30.06778889,-92.8799
22,39,5,26,2,12,1,1,0,0,0,2,39,0,0,0,0,1,7,1,220285,2007,1,30.54777778,-92.3029
22,25,5,23,15,10,1,1,0,0,0,15,30,0,0,0,0,1,4,0,220286,2007,1,31.86365833,-91.7159
22,47,5,2,21,30,2,7,0,1,1,21,47,0,0,0,0,2,4,1,220287,2007,1,30.21165833,-91.1886
22,69,7,22,14,8,2,4,0,1,5,14,16,0,0,0,0,2,1,0,220288,2007,1,31.72897778,-93.1545
22,19,7,6,9,5,1,1,0,1,0,99,99,0,0,0,0,1,6,0,220289,2007,2,30.19691944,-93.2196
22,61,7,26,16,55,2,3,0,1,5,17,1,0,0,0,0,1,5,0,220290,2007,1,32.49635,-92.6367
22,61,8,2,2,36,1,2,1,0,0,2,42,0,0,0,0,1,5,1,220291,2007,1,32.51988889,-92.6285
22,115,7,31,21,51,2,3,0,0,2,22,2,0,0,0,0,1,3,0,220292,2007,1,31.12472778,-93.2759
22,113,7,1,0,25,1,1,0,0,0,0,35,0,20,0,0,1,1,0,220293,2007,1,29.96462778,-92.1329
22,19,7,18,3,12,1,1,0,0,0,3,16,0,20,0,0,1,4,0,220294,2007,1,30.19830833,-93.1987
22,71,2,11,20,15,1,4,0,0,0,20,27,0,0,0,0,1,1,2,220295,2007,1,29.97742778,-90.0975
22,97,6,1,2,10,1,2,0,1,0,2,19,0,0,0,0,1,6,1,220296,2007,1,30.44955833,-92.0729
22,69,6,5,23,0,1,2,1,1,0,23,19,0,0,0,0,1,3,0,220297,2007,1,31.86923889,-93.3424
22,103,1,1,10,50,1,2,0,0,0,11,0,0,0,0,0,1,2,1,220298,2007,1,30.27318889,-89.7102
22,51,2,15,4,29,1,1,0,1,0,99,99,0,0,0,0,1,5,1,220299,2007,1,29.91541944,-90.047
22,51,3,24,7,40,1,1,0,1,0,99,99,0,0,0,0,1,7,1,220300,2007,1,29.91150833,-90.0542
22,29,5,24,2,0,1,2,1,1,0,2,19,0,0,0,0,1,5,1,220301,2007,1,31.61285833,-91.5356
22,125,5,15,14,14,1,1,0,1,0,14,27,0,0,0,0,1,3,0,220302,2007,1,30.81285,-91.3871
22,15,6,24,23,12,1,1,0,0,0,23,20,0,0,0,0,1,1,0,220303,2007,1,32.38892778,-93.5992
22,33,6,29,13,16,1,1,0,1,0,0,0,0,0,0,0,1,6,0,220304,2007,1,30.66881944,-91.2589
22,1,6,29,18,37,2,2,0,0,5,18,54,0,0,0,0,1,6,0,220305,2007,1,30.22070833,-92.3743
22,103,6,30,20,41,1,2,1,0,0,20,46,0,0,0,0,1,7,0,220306,2007,1,30.47627778,-90.0871
22,45,6,8,23,15,2,2,0,0,3,23,34,0,0,0,0,1,6,2,220307,2007,1,30.01767778,-91.767
22,45,6,2,20,25,2,4,0,0,5,20,39,0,0,0,0,1,7,1,220308,2007,1,30.01480833,-91.8464
22,31,6,11,10,27,2,4,0,0,5,10,35,0,0,0,0,1,2,0,220309,2007,1,32.1916,-93.8652
22,65,6,3,13,20,2,4,0,1,2,13,34,0,0,0,0,1,1,0,220310,2007,1,32.42857778,-91.399
22,97,6,1,22,30,2,2,0,1,0,22,48,0,0,0,0,1,6,0,220311,2007,1,30.49468889,-92.4554
22,121,6,13,20,6,2,2,0,0,5,20,25,0,0,0,0,1,4,0,220312,2007,1,30.45295,-91.2467
22,109,5,20,21,14,2,2,0,0,5,21,22,0,0,0,0,1,1,1,220313,2007,1,29.77373889,-90.8109
22,109,5,20,99,99,1,2,1,0,0,3,31,0,0,0,0,1,1,2,220314,2007,1,29.65568889,-90.972
22,5,5,18,21,45,2,6,0,0,2,21,55,0,0,0,0,1,6,0,220315,2007,1,30.23273889,-90.953
22,63,5,25,0,16,2,2,0,1,1,0,41,0,0,0,0,1,6,1,220316,2007,1,30.47398889,-90.7629
22,63,5,25,16,48,2,2,0,1,5,17,6,0,0,0,0,1,6,0,220317,2007,1,30.47492778,-90.6394
22,97,5,31,12,0,2,2,0,1,1,12,24,0,0,0,0,1,5,0,220318,2007,1,30.54866944,-91.8467
22,61,6,1,16,15,2,5,0,1,7,16,33,0,0,0,0,1,6,0,220319,2007,1,32.52467778,-92.4313
22,97,6,10,13,20,1,1,0,0,0,13,36,0,0,0,0,1,1,0,220320,2007,1,30.52795833,-92.0298
22,79,6,10,13,45,1,1,0,0,0,14,29,0,0,0,0,1,1,0,220321,2007,1,31.35787778,-92.6709
22,67,6,15,8,35,1,2,0,0,0,8,58,0,0,0,0,2,6,0,220322,2007,1,32.97362778,-91.6459
22,1,6,21,18,26,1,1,0,0,0,18,33,0,0,0,0,1,5,0,220323,2007,1,30.24221944,-92.2866
22,19,6,12,3,30,2,4,0,0,5,3,52,0,0,0,0,1,3,0,220324,2007,1,30.18377778,-93.1796
22,19,6,14,2,15,1,1,0,0,0,2,27,0,0,0,0,1,5,1,220325,2007,1,30.22750833,-93.5109
22,119,7,15,21,35,1,3,0,0,0,21,59,0,0,0,0,1,1,0,220326,2007,1,32.41932778,-93.4025
22,105,7,24,14,18,1,1,0,1,0,14,37,0,0,0,0,1,3,0,220327,2007,1,30.4789,-90.3545
22,105,7,4,21,55,1,2,1,0,0,21,59,0,0,0,0,1,4,0,220328,2007,1,30.87775,-90.5161
22,91,7,2,18,0,1,1,0,0,0,18,31,0,0,0,0,1,2,0,220329,2007,1,30.67358889,-90.7681
22,99,7,22,17,5,1,1,0,0,0,17,35,0,0,0,0,1,1,1,220330,2007,1,30.27756944,-91.6958
22,101,7,20,99,99,1,1,0,0,0,13,1,0,0,0,0,1,6,1,220331,2007,9,29.7086,-91.2584
22,63,7,27,21,54,1,1,0,0,0,22,15,0,0,0,0,1,6,0,220332,2007,1,30.34967778,-90.8442
22,33,7,21,8,54,1,2,1,0,0,9,13,0,0,0,0,1,7,0,220333,2007,1,30.59351944,-91.1224
22,33,7,27,21,48,1,1,0,0,0,22,10,0,0,0,0,1,6,1,220334,2007,1,30.6266,-91.0468
22,127,7,20,21,41,1,1,0,1,0,0,0,0,20,0,0,1,6,1,220335,2007,1,31.93837778,-92.6005
22,71,5,6,14,26,1,1,0,1,0,14,43,0,0,0,0,1,1,0,220336,2007,1,29.95652778,-90.093
22,19,5,25,8,10,2,3,0,0,5,8,39,0,0,0,0,1,6,0,220337,2007,1,30.0665,-93.2132
22,89,5,6,14,53,2,3,0,0,5,14,59,0,0,0,0,1,1,0,220338,2007,1,29.91028889,-90.3823
22,89,5,21,5,55,2,4,0,1,5,6,10,0,0,0,0,2,2,1,220339,2007,1,29.91435,-90.2725
22,103,5,7,9,15,2,3,0,1,5,9,20,0,0,0,0,1,2,0,220340,2007,1,30.448,-90.145
22,19,5,28,12,15,3,9,0,0,1,12,33,1,0,0,0,1,2,0,220341,2007,2,30.1509,-93.3675
22,13,7,27,18,50,1,2,0,0,0,19,39,0,0,0,0,1,6,0,220342,2007,1,32.36942778,-93.056
22,15,7,22,0,30,1,3,1,0,0,0,36,0,0,0,0,1,1,1,220343,2007,1,32.50330833,-93.5113
22,47,7,29,18,55,1,2,0,0,0,19,11,0,0,0,0,2,1,1,220344,2007,1,30.32261944,-91.2644
22,97,7,23,23,15,1,2,0,0,0,23,28,0,0,0,0,1,2,0,220345,2007,1,30.52120833,-92.1065
22,97,7,27,22,50,1,3,0,0,0,23,21,0,0,0,0,2,6,3,220346,2007,1,30.62690833,-92.0163
22,69,7,21,12,30,2,4,0,0,2,12,42,0,0,0,0,1,7,0,220347,2007,1,31.779,-93.144
22,103,7,23,10,20,2,3,0,0,2,10,31,0,0,0,0,1,2,0,220348,2007,1,30.37448889,-90.0323
22,5,7,30,6,11,2,2,0,0,2,6,47,0,0,0,0,1,2,1,220349,2007,1,30.14116944,-90.8727
22,109,7,21,2,37,3,6,0,0,5,2,55,0,0,0,0,2,7,1,220350,2007,1,29.55388889,-90.607
22,33,7,28,17,20,3,5,0,0,2,17,32,0,0,0,0,1,7,1,220351,2007,2,30.67723889,-91.1502
22,105,7,11,8,15,3,6,0,1,2,8,28,0,0,0,0,1,4,0,220352,2007,1,30.72765,-90.5328
22,69,3,13,20,5,1,4,3,0,0,20,13,0,0,0,0,1,3,1,220353,2007,1,31.74176944,-93.0852
22,55,6,27,21,50,3,2,1,1,1,22,0,0,19,0,0,1,4,1,220354,2007,1,30.36573889,-92.0484
22,5,6,1,10,10,3,6,0,0,5,10,37,0,0,0,0,1,6,0,220355,2007,1,30.22476944,-90.8695
22,123,6,13,19,14,3,6,0,0,2,19,48,0,0,0,0,1,4,1,220356,2007,1,32.77918333,-91.56190833
22,95,7,16,10,0,2,4,0,1,5,10,15,0,0,0,0,1,2,0,220357,2007,1,30.08945833,-90.441
22,9,6,23,23,15,2,3,0,0,0,23,41,0,0,0,0,1,7,1,220358,2007,1,31.27606944,-92.1713
22,11,6,28,17,0,2,3,0,0,2,17,31,0,0,0,0,2,5,0,220359,2007,1,30.8088,-93.1847
22,33,6,23,2,26,2,2,0,0,2,2,46,0,0,0,0,1,7,1,220360,2007,1,30.3522,-91.0005
22,33,6,30,7,56,2,2,0,1,5,8,5,0,0,0,0,1,7,0,220361,2007,1,30.4093,-91.0634
22,45,6,17,17,25,2,4,0,0,5,17,35,0,0,0,0,1,1,1,220362,2007,1,29.97678889,-91.7548
22,45,7,3,21,37,2,2,0,0,1,21,57,0,0,0,0,1,3,2,220363,2007,1,29.96885833,-91.9069
22,51,5,18,9,54,2,2,0,1,3,9,58,0,0,0,0,1,6,0,220364,2007,1,29.87196944,-90.0807
22,61,7,14,20,26,2,2,0,1,1,20,35,0,0,0,0,1,7,0,220365,2007,1,32.54085833,-92.6842
22,67,6,30,23,10,2,2,0,0,5,99,99,0,0,0,0,1,7,0,220366,2007,1,32.68880833,-91.9296
22,69,5,30,18,10,2,3,0,1,1,18,40,0,0,0,0,1,4,1,220367,2007,1,31.68975833,-93.125
22,77,7,15,16,10,2,6,0,0,1,16,34,0,0,0,0,1,1,0,220368,2007,1,30.5552,-91.4351
22,101,7,18,11,10,2,3,0,1,1,11,29,0,0,0,0,1,4,0,220369,2007,1,29.85605,-91.6098
22,103,6,15,14,43,2,2,0,1,2,14,49,0,0,0,0,1,6,0,220370,2007,1,30.30902778,-89.7517
22,103,6,6,23,20,2,2,0,1,7,23,32,0,0,0,0,1,4,1,220371,2007,1,30.42502778,-89.7175
22,115,6,30,6,30,2,2,0,0,7,6,40,0,0,0,0,1,7,2,220372,2007,1,31.1252,-93.1956
22,119,6,29,16,30,2,4,0,1,7,16,47,0,0,0,0,1,6,0,220373,2007,1,32.59345,-93.3245
22,91,6,26,9,25,2,2,0,0,5,9,54,0,0,0,0,1,3,0,220374,2007,1,30.74430833,-90.6211
22,17,7,5,17,20,1,2,0,0,0,17,32,0,0,0,0,1,5,0,220375,2007,1,32.30938889,-93.8786
22,23,7,1,5,0,1,2,0,0,0,9,20,0,0,0,0,2,1,1,220376,2007,1,29.82974444,-93.38792778
22,25,5,17,21,23,1,4,0,0,0,21,37,0,0,0,0,1,5,0,220377,2007,1,31.63025,-91.8178
22,47,3,9,23,24,1,2,1,1,0,23,31,0,0,0,0,1,6,1,220378,2007,1,30.28361667,-91.23018889
22,51,4,5,21,45,1,1,0,0,0,21,53,0,0,0,0,1,5,0,220379,2007,1,29.90965,-90.1356
22,51,5,19,3,50,1,1,0,0,0,99,99,0,0,0,0,1,7,1,220380,2007,1,29.86397778,-90.0649
22,53,7,3,9,13,1,3,0,0,0,9,22,0,20,0,0,1,3,0,220381,2007,1,30.23217778,-92.7914
22,53,7,18,17,45,1,2,0,0,0,18,6,0,0,0,0,1,4,1,220382,2007,1,30.48100833,-92.6456
22,55,6,24,21,30,1,2,1,0,0,21,46,0,0,0,0,1,1,0,220383,2007,1,30.24837778,-92.142
22,57,6,12,17,20,1,3,0,0,0,17,33,0,0,0,0,1,3,0,220384,2007,1,29.82063889,-90.9001
22,115,6,27,1,57,1,1,0,0,0,2,44,0,0,0,0,1,4,1,220385,2007,1,30.95961944,-93.4331
22,57,6,17,4,32,1,3,1,1,0,4,33,0,0,0,0,1,1,1,220386,2007,1,29.2683,-90.2199
22,61,7,7,17,50,1,1,0,0,0,99,99,0,0,0,0,1,7,0,220387,2007,1,32.50978889,-92.7263
22,63,6,6,21,41,1,1,0,1,0,21,48,0,0,0,0,1,4,0,220388,2007,1,30.47125,-90.8548
22,103,6,9,8,8,1,2,0,0,0,8,13,0,0,0,0,1,7,0,220389,2007,1,30.62845,-90.1632
22,97,7,11,22,0,1,1,0,0,0,22,22,0,0,0,0,1,4,1,220390,2007,1,30.47020833,-91.9785
22,97,6,20,18,54,1,2,0,0,0,19,9,0,0,0,0,1,4,1,220391,2007,1,30.53445833,-92.009
22,103,6,13,15,57,2,3,0,0,0,16,5,0,0,0,0,1,4,0,220392,2007,2,30.48200833,-90.1123
22,117,6,24,3,20,1,1,0,0,0,3,40,0,0,0,0,1,1,0,220393,2007,1,30.99031944,-90.1758
22,109,6,14,20,45,1,1,0,0,0,21,11,0,0,0,0,1,5,1,220394,2007,1,29.49043889,-90.572
22,63,6,19,16,42,1,2,1,1,0,16,51,0,0,0,0,1,3,0,220395,2007,1,30.47292778,-90.8366
22,79,6,21,21,13,1,1,0,0,0,21,31,0,0,0,0,1,5,1,220396,2007,1,31.27216944,-92.5386
22,83,7,4,7,16,1,1,0,1,0,7,22,0,0,0,0,1,4,0,220397,2007,1,32.4564,-91.7441
22,1,6,12,21,43,2,4,0,0,2,21,48,0,0,0,0,1,3,1,220398,2007,1,30.26502778,-92.2617
22,3,7,12,8,25,2,4,0,0,2,99,99,0,0,0,0,1,5,0,220399,2007,1,30.69912778,-92.8943
22,5,7,1,9,43,1,1,0,0,0,9,55,0,0,0,0,1,1,0,220400,2007,1,30.24753889,-90.8959
22,97,6,22,17,24,1,3,0,1,0,17,38,0,0,0,0,2,6,1,220401,2007,1,30.51965833,-92.1742
22,115,6,9,21,3,1,2,0,0,0,21,31,0,0,0,0,1,7,2,220402,2007,1,30.93353889,-92.9329
22,33,5,29,10,50,2,3,0,0,5,10,53,0,0,0,0,1,3,0,220403,2007,1,30.65271111,-91.17589444
22,79,6,1,10,45,2,2,0,0,2,11,1,0,0,0,0,1,6,0,220404,2007,1,31.36548889,-92.3035
22,89,6,8,5,35,2,2,0,0,2,5,52,0,0,0,0,1,6,0,220405,2007,1,29.96543889,-90.3902
22,83,6,5,20,26,2,2,0,1,5,20,28,0,0,0,0,1,3,0,220406,2007,1,32.45842778,-91.7588
22,19,7,6,1,48,1,1,0,0,0,1,52,0,0,0,0,1,6,0,220407,2007,2,30.14365833,-93.227
22,71,1,10,11,5,2,5,0,1,5,11,23,0,0,0,0,1,4,0,220408,2007,1,29.96935,-90.0322
22,71,1,7,3,42,1,1,0,0,0,3,53,0,0,0,0,1,1,1,220409,2007,5,29.96415,-90.0197
22,103,2,12,14,20,1,2,0,0,0,14,34,0,0,0,0,1,2,0,220410,2007,1,30.39721944,-89.7864
22,71,2,18,16,42,1,2,1,0,0,16,55,0,0,0,0,1,1,0,220411,2007,1,30.05988889,-89.9627
22,71,3,26,5,55,4,5,0,1,7,6,21,0,0,0,0,1,2,0,220412,2007,1,30.1377,-89.869
22,51,3,2,7,15,2,1,0,0,6,7,21,0,0,0,0,1,6,1,220413,2007,1,29.97522778,-90.2364
22,71,4,19,7,35,2,2,0,0,5,99,99,0,0,0,0,1,5,0,220414,2007,1,30.00950833,-89.9788
22,71,5,14,4,0,1,2,1,0,0,0,0,0,0,0,0,1,2,1,220415,2007,1,29.97521944,-90.0666
22,71,5,31,10,30,1,2,1,0,0,10,43,0,0,0,0,1,5,0,220417,2007,1,29.96313889,-90.1127
22,89,5,31,23,18,1,2,0,0,0,23,40,0,0,0,0,2,5,0,220418,2007,1,29.97603889,-90.3327
22,71,6,1,4,30,1,2,0,1,0,0,0,0,0,0,0,1,6,1,220419,2007,1,29.96213889,-90.1279
22,103,6,18,23,0,2,2,0,0,2,23,0,0,0,0,0,2,2,1,220420,2007,1,30.30220833,-89.8211
22,55,6,19,3,35,1,1,0,0,0,3,51,0,0,0,0,1,3,1,220421,2007,1,30.2978,-92.068
22,55,7,23,21,0,1,2,1,0,0,21,8,0,0,0,0,1,2,1,220422,2007,1,30.23281944,-91.9875
22,33,7,8,21,54,1,2,1,1,0,21,58,0,0,0,0,1,1,0,220423,2007,1,30.46378889,-91.0269
22,113,7,26,21,41,2,2,0,0,2,22,0,0,0,0,0,1,5,0,220424,2007,1,29.97786944,-92.5341
22,109,7,22,2,58,2,3,0,1,5,3,9,0,0,0,0,1,1,1,220425,2007,1,29.63537778,-90.7597
22,57,7,19,1,20,2,5,0,0,2,1,41,0,0,0,0,2,5,1,220426,2007,1,29.81310833,-90.8693
22,57,7,28,1,10,1,2,1,0,0,1,27,0,0,0,0,1,7,1,220427,2007,1,29.55283889,-90.5367
22,67,7,27,16,35,1,1,0,0,0,16,48,0,0,0,0,1,6,1,220428,2007,1,32.81331944,-91.8247
22,89,7,15,4,55,1,2,1,0,0,5,20,0,0,0,0,1,1,1,220429,2007,2,30.01511944,-90.4063
22,121,8,22,99,99,1,2,1,0,0,7,12,0,0,0,0,1,4,0,220430,2007,1,30.45092778,-91.2349
22,101,8,26,1,5,1,2,1,0,0,1,21,0,0,0,0,1,1,1,220431,2007,1,29.87613889,-91.6278
22,103,8,21,18,50,2,2,0,0,5,19,7,0,0,0,0,1,3,0,220432,2007,1,30.30467778,-89.8258
22,63,8,12,21,10,2,2,0,0,2,21,25,0,0,0,0,1,1,1,220433,2007,1,30.42307778,-90.8552
22,17,8,8,20,36,1,2,1,0,0,20,43,0,0,0,0,1,4,0,220434,2007,1,32.63255,-93.8857
22,95,8,5,16,2,1,2,1,0,0,16,9,0,0,0,0,1,1,0,220435,2007,1,30.17725,-90.521
22,15,8,25,6,36,1,2,1,1,0,6,40,0,0,0,0,1,7,0,220436,2007,1,32.47475,-93.6734
22,101,8,15,10,11,2,19,0,1,5,10,27,0,0,0,0,1,4,0,220437,2007,1,29.75705,-91.4584
22,93,8,18,17,58,1,1,0,0,0,18,0,0,0,0,0,1,7,0,220438,2007,1,30.06276944,-90.6992
22,53,8,10,16,31,1,1,0,0,0,16,59,0,0,0,0,1,6,0,220439,2007,1,30.48466944,-92.6882
22,19,8,4,23,41,1,2,0,0,0,23,44,0,0,0,0,1,7,0,220440,2007,1,30.24772778,-93.3144
22,17,8,16,22,24,1,3,0,0,0,22,44,0,0,0,0,1,5,1,220441,2007,1,32.73403889,-93.9731
22,5,8,8,19,12,1,1,0,0,0,19,35,0,0,0,0,1,4,0,220442,2007,1,30.22090833,-90.8469
22,57,8,4,12,13,1,2,0,0,0,12,27,0,0,0,0,1,7,1,220443,2007,1,29.18675,-90.0924
22,31,8,16,20,20,1,1,0,0,0,20,44,0,0,0,0,1,5,1,220444,2007,1,31.94258889,-93.4533
22,61,8,25,1,20,1,4,0,0,0,1,49,0,0,0,0,1,7,1,220445,2007,1,32.49635278,-92.60398889
22,67,8,18,20,0,1,1,0,0,0,20,15,0,0,0,0,1,7,1,220446,2007,1,32.88488889,-91.7953
22,63,8,16,4,20,1,1,0,0,0,4,58,0,0,0,0,1,5,1,220447,2007,1,30.58891944,-90.8489
22,105,8,14,1,0,1,1,0,0,0,4,22,0,0,0,0,1,3,1,220448,2007,1,30.92722778,-90.3975
22,63,8,13,8,16,2,2,0,0,2,8,25,0,0,0,0,1,2,0,220449,2007,1,30.49025833,-90.8939
22,9,8,18,2,2,2,6,0,0,5,2,10,0,0,0,0,1,7,1,220450,2007,1,31.09685833,-92.0596
22,15,8,3,15,40,2,5,0,0,1,15,42,0,0,0,0,1,6,0,220451,2007,1,32.70326944,-93.7394
22,5,8,25,1,33,2,2,0,0,7,1,51,0,0,0,0,1,7,2,220452,2007,1,30.16062778,-90.8863
22,51,8,25,16,15,2,5,0,0,5,16,26,0,0,0,0,1,7,0,220453,2007,1,29.87302778,-90.0612
22,33,8,15,19,40,2,2,0,0,5,19,51,0,0,0,0,1,4,0,220454,2007,1,30.38458889,-91.0288
22,19,8,16,20,4,2,2,0,0,2,20,14,0,0,0,0,1,5,0,220455,2007,1,30.38760833,-93.4107
22,45,9,21,23,59,2,4,0,0,5,0,12,0,0,0,0,1,6,0,220456,2007,1,30.00635833,-91.8312
22,3,9,18,6,10,2,2,0,0,2,6,14,0,0,0,0,1,3,0,220457,2007,1,30.48186944,-92.8001
22,29,9,3,12,2,2,3,0,1,5,13,0,0,0,0,0,1,2,0,220458,2007,1,31.57915833,-91.4821
22,73,9,24,20,15,2,2,0,0,5,20,29,0,0,0,0,1,2,0,220459,2007,2,32.55201944,-92.0099
22,105,9,10,1,49,2,2,0,0,2,2,1,0,0,0,0,2,2,1,220460,2007,1,30.44631944,-90.4139
22,101,8,12,1,30,2,2,0,0,2,1,35,0,0,0,0,1,1,2,220461,2007,1,29.69028889,-91.162
22,69,8,27,2,23,1,2,0,1,0,2,36,0,0,0,0,1,2,1,220462,2007,1,31.71685,-93.2229
22,69,9,8,20,27,1,1,0,0,0,20,51,0,0,0,0,1,7,1,220463,2007,1,31.94427778,-93.1354
22,85,9,3,7,30,1,3,0,0,0,7,50,0,0,0,0,1,2,1,220464,2007,1,31.75273889,-93.5093
22,115,9,9,9,30,1,1,0,0,0,9,50,0,0,0,0,1,1,0,220465,2007,1,31.26097778,-93.3087
22,51,8,8,11,10,1,4,1,0,0,11,16,0,0,0,0,1,4,1,220466,2007,1,29.99647778,-90.2182
22,85,9,14,4,25,1,1,0,0,0,99,99,0,0,0,0,1,6,0,220467,2007,5,31.38866944,-93.6098
22,79,9,6,7,27,3,5,0,1,2,7,41,0,14,0,0,1,5,0,220468,2007,1,30.90990833,-92.6177
22,119,7,21,17,5,1,2,0,0,0,17,35,0,0,0,0,1,7,0,220469,2007,1,32.57160833,-93.4448
22,109,8,31,10,58,5,2,0,0,1,11,16,0,0,0,0,1,6,0,220470,2007,1,29.58522778,-90.6656
22,47,5,16,5,53,1,1,0,0,0,6,24,0,0,0,0,1,4,0,220471,2007,1,30.16937778,-91.1766
22,55,9,24,1,34,1,2,1,1,0,1,37,0,0,0,0,1,2,0,220472,2007,1,30.19441944,-92.0581
22,65,8,18,6,0,1,3,0,1,0,6,16,0,0,0,0,3,7,0,220473,2007,1,32.40627778,-91.2336
22,103,8,4,13,29,1,1,0,1,0,13,39,0,0,0,0,1,7,1,220474,2007,1,30.45948889,-90.1842
22,27,8,3,20,30,1,2,0,0,0,20,52,0,0,0,0,2,6,0,220475,2007,1,32.71615833,-93.0436
22,1,9,7,2,57,1,2,1,1,0,3,9,0,0,0,0,1,6,1,220476,2007,1,30.23645,-92.5763
22,17,9,8,2,10,1,3,0,0,0,2,34,0,0,0,0,1,7,1,220478,2007,1,32.66826944,-93.8618
22,17,9,15,20,0,2,4,0,0,1,20,27,0,19,0,0,1,7,2,220479,2007,1,32.40408889,-93.9666
22,75,7,12,16,22,1,1,0,0,0,16,38,0,0,0,0,1,5,1,220480,2007,1,29.45045,-89.6197
22,73,5,22,22,7,2,2,0,1,0,22,14,0,0,0,0,1,3,0,220481,2007,1,32.49330833,-92.0538
22,111,5,17,21,20,1,1,0,0,0,21,50,0,0,0,0,1,5,0,220482,2007,1,32.59102778,-92.3323
22,73,1,20,11,34,2,5,0,1,7,11,40,0,0,0,0,3,7,0,220483,2007,1,32.50046944,-92.099
22,33,4,8,10,15,2,3,0,0,2,10,27,0,0,0,0,1,1,0,220484,2007,1,30.56735,-91.1822
22,33,6,16,2,49,2,2,0,0,5,2,56,0,0,0,0,1,7,1,220485,2007,1,30.4225,-91.0076
22,71,1,11,21,30,1,1,0,0,0,22,53,0,0,0,0,1,5,0,220486,2007,1,30.00296944,-90.0523
22,71,4,24,14,6,1,2,0,1,0,99,99,0,0,0,0,2,3,0,220487,2007,1,30.09713889,-89.9041
22,71,6,10,16,56,1,1,0,0,0,17,34,0,0,0,0,1,1,0,220488,2007,1,29.99945,-90.0165
22,71,7,13,23,53,1,2,0,0,0,23,57,0,0,0,0,1,6,0,220489,2007,1,29.98185833,-90.1112
22,63,4,15,23,7,1,2,0,0,0,23,45,0,0,0,0,2,1,1,220490,2007,1,30.4584,-90.7098
22,17,6,11,14,40,1,2,1,1,0,14,38,0,0,0,0,1,2,0,220491,2007,1,32.58735833,-93.8029
22,105,7,30,0,56,1,2,0,0,0,1,8,0,0,0,0,1,2,1,220492,2007,1,30.48186944,-90.4498
22,77,8,10,23,15,1,1,0,0,0,23,49,0,0,0,0,1,6,1,220493,2007,1,30.61592778,-91.3697
22,113,9,1,1,54,2,3,0,0,2,2,2,0,0,0,0,1,7,0,220494,2007,1,29.96908889,-92.0898
22,77,9,1,16,30,1,1,0,0,0,17,13,0,0,0,0,1,7,1,220495,2007,2,30.52065833,-91.5423
22,17,9,1,16,25,2,2,0,0,2,16,33,0,0,0,0,1,7,1,220496,2007,1,32.72760833,-93.9702
22,121,9,1,2,58,1,2,0,0,0,3,11,0,0,0,0,1,7,1,220497,2007,1,30.45148889,-91.2268
22,105,9,1,3,44,1,1,0,0,0,99,99,0,0,0,0,1,7,1,220498,2007,1,30.78983889,-90.4793
22,45,9,1,20,50,1,1,0,0,0,21,9,0,0,0,0,1,7,0,220499,2007,1,29.94146944,-91.7396
22,53,9,2,22,17,1,1,0,0,0,22,40,0,0,0,0,1,1,1,220500,2007,1,30.23155,-92.9725
22,109,9,2,1,22,1,2,0,1,0,1,31,0,0,0,0,2,1,1,220501,2007,1,29.59855833,-90.7164
22,23,9,3,6,48,1,2,0,0,0,7,11,0,0,0,0,1,2,1,220502,2007,1,29.7747,-93.4627
22,19,9,4,6,45,1,1,0,0,0,6,53,0,0,0,0,1,3,0,220503,2007,1,30.16811944,-93.6224
22,19,9,5,13,13,1,2,1,1,0,13,33,0,0,0,0,1,4,0,220504,2007,1,30.1786,-93.5873
22,85,9,5,4,15,2,3,0,1,2,4,32,0,0,0,0,2,4,1,220505,2007,1,31.63510833,-93.3733
22,87,9,6,18,25,2,3,0,0,5,18,31,0,0,0,0,1,5,1,220506,2007,1,29.91610833,-89.9119
22,73,9,7,7,58,2,3,0,1,1,8,7,0,0,0,0,1,6,0,220507,2007,1,32.50808889,-92.1604
22,55,9,8,2,43,2,10,0,1,1,2,48,0,0,0,0,1,7,0,220508,2007,1,30.28911944,-92.02311111
22,33,9,8,1,40,1,2,0,0,0,1,52,0,0,0,0,1,7,1,220509,2007,1,30.35503889,-91.1267
22,95,9,8,10,5,1,2,0,0,0,10,18,0,0,0,0,1,7,0,220510,2007,1,30.07125,-90.5721
22,99,9,9,0,30,1,2,1,1,0,99,99,0,0,0,0,1,1,1,220511,2007,1,30.35227778,-91.6853
22,13,9,10,7,12,1,6,0,0,0,8,2,0,0,0,0,2,2,0,220512,2007,1,32.38528889,-92.9268
22,57,9,13,10,6,2,3,0,0,2,10,23,0,0,0,0,1,5,0,220513,2007,2,29.688,-90.5461
22,73,9,13,2,5,1,2,0,1,0,2,19,0,0,0,0,1,5,1,220514,2007,1,32.51252778,-92.3089
