STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,WEATHER,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,LATITUDE,LONGITUD
29,99,5,14,13,31,2,3,0,1,5,1,13,40,0,0,0,0,1,1,0,290301,2006,38.46227778,-90.42402778
29,201,5,14,19,9,1,1,0,1,0,1,19,16,0,0,0,0,1,1,0,290302,2006,37.10497222,-89.53627778
29,161,5,19,14,13,2,2,0,1,1,1,14,33,0,0,0,0,1,6,0,290303,2006,37.74933611,-91.85842222
29,139,5,20,17,15,2,8,0,0,2,1,99,99,0,0,0,0,5,7,2,290304,2006,39.02830556,-91.54921944
29,29,5,23,19,0,1,1,0,1,0,1,99,98,0,0,0,0,1,3,1,290305,2006,38.09205556,-92.81355556
29,189,1,5,19,49,2,2,0,1,5,2,19,55,0,0,0,0,1,5,0,290306,2006,38.66236111,-90.40534444
29,27,1,29,2,55,1,1,0,1,0,2,99,99,0,0,0,0,1,1,1,290307,2006,,
29,183,4,15,7,29,1,3,0,0,0,1,99,99,0,0,0,0,1,7,2,290308,2006,,
29,189,4,17,11,30,2,2,0,0,2,1,11,33,0,0,0,0,1,2,0,290309,2006,38.49489444,-90.30195833
29,131,4,22,12,45,3,3,0,0,4,1,13,20,0,0,0,0,1,7,0,290310,2006,38.22638889,-92.47638889
29,9,4,27,14,45,2,3,0,1,2,1,15,0,0,0,0,0,2,5,0,290311,2006,36.77305556,-93.915
29,95,4,28,23,8,1,1,0,0,0,2,99,99,0,0,0,0,1,6,1,290312,2006,38.85365278,-94.41083889
29,225,5,2,0,30,1,1,0,0,0,5,99,99,0,0,0,0,1,3,0,290313,2006,37.34675,-92.83736111
29,23,5,2,11,8,2,2,0,0,5,1,99,99,1,0,0,0,1,3,0,290314,2006,36.76446944,-90.412325
29,189,5,3,18,17,3,4,0,0,2,1,18,25,0,0,0,0,1,4,1,290315,2006,38.79756111,-90.23807778
29,13,5,4,9,48,2,3,0,1,4,1,10,2,0,0,0,0,1,5,0,290316,2006,38.37666667,-94.34513889
29,217,5,4,19,35,1,1,0,0,0,1,99,99,0,0,0,0,1,5,1,290317,2006,37.88111111,-94.14138889
29,510,5,6,2,49,5,6,0,1,2,1,2,58,0,0,0,0,1,7,1,290318,2006,38.63140833,-90.265425
29,21,5,6,15,16,1,1,1,0,0,1,99,99,0,0,0,0,1,7,0,290319,2006,39.77030278,-94.82125278
29,510,5,10,3,45,1,2,0,1,0,1,3,59,0,0,0,0,1,4,1,290320,2006,38.61886944,-90.18605
29,51,5,10,10,30,2,2,0,1,5,1,11,0,0,0,0,0,1,4,0,290321,2006,38.61886111,-92.41275
29,189,5,11,13,15,2,2,0,0,2,2,13,26,0,0,0,0,1,5,0,290322,2006,38.74112222,-90.25651667
29,131,5,12,19,4,2,3,0,0,2,1,19,12,0,0,0,0,1,6,0,290323,2006,38.21566111,-92.62730278
29,91,5,14,1,31,1,1,0,0,0,1,1,31,0,0,0,0,1,1,1,290324,2006,36.72448611,-91.86443056
29,137,5,14,12,20,2,7,0,1,5,1,99,99,0,0,0,0,1,1,0,290325,2006,39.49383333,-92.00022222
29,189,5,14,20,40,1,2,1,1,0,2,99,99,0,0,0,0,1,1,1,290326,2006,38.805725,-90.30560833
29,101,5,16,20,5,2,4,0,0,8,1,20,19,0,0,0,0,1,3,2,290327,2006,38.79719444,-94.05991667
29,77,5,18,1,40,2,2,0,1,2,1,99,99,0,0,0,0,1,5,1,290328,2006,37.33413889,-93.16786111
29,51,5,19,15,57,1,1,0,1,0,1,16,31,0,0,0,0,1,6,0,290329,2006,38.53966389,-92.09383889
29,213,5,20,15,0,1,1,0,0,0,1,18,21,0,0,0,0,1,7,1,290330,2006,36.73319444,-93.18505556
29,189,5,21,5,55,1,1,0,1,0,1,99,99,0,0,0,0,1,1,1,290332,2006,38.53208333,-90.49791667
29,99,5,21,11,31,2,3,0,1,5,1,11,50,0,0,0,0,1,1,0,290333,2006,38.15375,-90.44625
29,510,5,22,1,55,1,2,1,0,0,1,2,7,0,0,0,0,1,2,1,290334,2006,38.65297778,-90.22262778
29,101,5,23,8,45,1,1,0,0,0,1,9,22,0,0,0,0,1,3,0,290335,2006,38.85027778,-94.02361111
29,169,5,23,16,0,1,1,0,0,0,1,16,30,0,0,0,0,1,3,0,290336,2006,37.88713889,-92.29897222
29,99,5,24,14,38,1,4,3,1,0,1,14,42,0,0,0,0,1,4,0,290337,2006,38.18527778,-90.38888889
29,510,5,28,3,33,1,2,0,0,0,1,3,45,0,0,0,0,1,1,1,290338,2006,38.68236944,-90.2285
29,510,5,28,12,8,2,4,2,0,0,1,12,16,0,0,0,0,1,1,0,290339,2006,38.58325278,-90.26660278
29,133,5,28,22,0,1,1,0,0,0,1,17,12,0,0,0,0,1,1,0,290340,2006,36.69605556,-89.24191667
29,1,5,28,23,45,1,2,0,1,0,1,99,99,0,0,0,0,1,1,1,290341,2006,40.08263889,-92.51402778
29,187,5,29,3,20,1,1,0,0,0,1,99,99,0,0,0,0,1,2,0,290342,2006,37.85130556,-90.63566667
29,189,5,29,21,25,3,3,0,0,1,1,21,30,0,0,0,0,1,2,2,290343,2006,38.69099167,-90.31438056
29,25,5,30,15,20,1,1,0,0,0,1,99,99,0,0,0,0,1,3,0,290344,2006,39.69936111,-93.92663889
29,173,5,31,12,15,2,3,0,1,5,1,99,99,0,0,0,0,2,4,0,290345,2006,39.58805556,-91.40661111
29,87,5,31,15,3,2,5,0,1,1,2,15,45,0,0,0,0,1,4,0,290346,2006,40.01147222,-95.07963889
29,35,6,5,12,43,2,2,0,1,5,1,12,59,0,0,0,0,1,2,0,290347,2006,36.92986111,-90.80891667
29,63,6,5,15,55,2,2,0,0,2,1,99,99,0,0,0,0,1,2,0,290348,2006,39.80761111,-94.56527778
29,95,4,23,1,32,1,1,0,0,0,9,99,98,0,0,0,0,1,1,1,290349,2006,39.07876944,-94.54893889
29,109,5,9,21,20,2,4,0,0,5,1,21,32,0,0,0,0,2,3,0,290350,2006,37.012975,-93.62825556
29,229,5,13,1,15,1,1,0,0,0,1,0,0,0,0,0,0,1,7,1,290351,2006,37.10772222,-92.60127778
29,151,5,15,3,20,2,2,0,1,4,1,3,48,0,0,0,0,1,2,0,290352,2006,38.40185833,-91.95410833
29,167,5,15,23,15,1,2,0,0,0,1,23,56,0,0,0,0,1,2,2,290353,2006,37.48666667,-93.26441667
29,77,5,18,16,48,2,3,0,0,4,1,99,99,0,0,0,0,1,5,0,290354,2006,37.18975,-93.51022222
29,145,5,19,8,10,2,4,0,0,2,1,8,16,0,0,0,0,1,6,0,290355,2006,36.90891667,-94.28761111
29,159,5,19,23,52,2,4,0,0,4,1,0,30,0,0,0,0,1,6,1,290356,2006,38.5345,-93.21675
29,187,5,20,21,10,1,2,0,0,0,1,99,99,0,0,0,0,1,7,0,290357,2006,37.79433889,-90.40803333
29,71,5,21,4,30,1,4,0,0,0,1,4,59,0,0,0,0,2,1,2,290358,2006,38.42258333,-90.84919444
29,109,5,25,18,9,2,2,0,0,2,1,18,22,0,0,0,0,2,5,1,290359,2006,37.18819444,-93.75736111
29,219,5,26,99,99,1,1,0,0,0,1,99,98,0,0,0,0,1,6,1,290360,2006,38.63044444,-91.06552778
29,21,5,26,11,40,2,2,1,0,1,1,99,99,0,15,0,0,1,6,0,290361,2006,39.78956111,-94.821425
29,99,5,26,14,45,2,4,0,0,4,1,99,99,0,0,0,0,1,6,1,290362,2006,38.25044444,-90.52522222
29,9,5,27,15,50,2,3,0,0,2,1,16,10,0,0,0,0,1,7,0,290363,2006,36.74477778,-93.66694444
29,23,5,27,18,0,1,3,0,0,0,1,99,99,0,0,0,0,1,7,1,290364,2006,36.73013889,-90.51336111
29,9,5,27,20,6,1,3,0,0,0,1,20,29,0,0,0,0,1,7,1,290365,2006,36.51408333,-93.59741667
29,153,5,28,11,30,1,2,0,0,0,1,99,99,0,0,0,0,1,1,0,290366,2006,36.75513889,-92.40688889
29,213,6,1,10,25,4,5,0,1,7,1,10,27,0,0,0,0,1,5,1,290367,2006,36.56135833,-93.25380278
29,123,6,2,17,10,2,3,0,0,2,1,17,32,0,0,0,0,1,6,0,290368,2006,37.55927778,-90.26013889
29,65,6,5,23,0,1,1,0,0,0,1,99,98,0,0,0,0,1,2,1,290369,2006,37.78491667,-91.37819444
29,55,6,6,8,21,1,1,0,0,0,1,8,34,0,0,0,0,1,3,1,290370,2006,38.06711111,-91.44311111
29,51,6,11,23,10,1,1,0,1,0,1,99,98,0,0,0,0,1,1,0,290371,2006,38.49080556,-92.27
29,139,6,13,10,35,2,2,0,0,5,1,99,99,0,0,0,0,1,3,0,290372,2006,38.91288889,-91.46066667
29,115,6,13,13,55,2,2,0,1,1,1,14,8,0,0,0,0,1,3,0,290373,2006,39.77872222,-93.14072222
29,43,6,18,19,15,1,1,0,0,0,1,99,98,0,0,0,0,1,1,0,290374,2006,36.83361111,-93.30438889
29,99,2,28,19,57,2,3,0,0,2,1,20,6,0,0,0,0,1,3,1,290375,2006,38.33398333,-90.67105278
29,49,5,6,0,10,1,2,0,0,0,1,0,41,0,0,0,0,1,7,1,290376,2006,39.52588889,-94.56466667
29,19,5,11,23,58,1,4,0,0,0,1,99,99,0,0,0,0,1,5,4,290377,2006,38.913375,-92.31127222
29,19,5,12,17,43,2,2,0,0,5,1,99,99,0,0,0,0,1,6,0,290378,2006,38.93135,-92.36197778
29,195,5,25,7,15,2,4,0,1,7,1,7,34,0,0,0,0,1,5,0,290379,2006,38.97186111,-93.28719444
29,15,6,2,14,10,2,4,0,1,2,1,14,18,0,0,0,0,1,6,0,290380,2006,38.23563889,-93.43413889
29,81,6,15,11,5,1,1,0,1,0,1,99,99,0,0,0,0,1,5,0,290381,2006,40.35677778,-94.00755556
29,19,6,16,12,52,1,2,0,0,0,1,99,99,0,0,0,0,2,6,0,290382,2006,38.74468611,-92.31871111
29,510,6,17,0,35,1,1,0,0,0,1,99,98,0,0,0,0,1,7,1,290383,2006,38.59366111,-90.29929444
29,97,5,19,18,0,2,4,0,0,5,1,99,99,0,0,0,0,1,6,0,290384,2006,37.15472222,-94.25605556
29,27,6,1,17,40,8,14,0,1,1,1,18,6,0,0,0,0,4,5,1,290385,2006,38.91075,-91.66958333
29,179,6,16,0,46,1,3,0,0,0,1,1,43,0,0,0,0,1,6,1,290386,2006,37.41494444,-91.01297222
29,67,6,17,7,50,1,1,0,0,0,1,99,99,0,0,0,0,1,7,0,290387,2006,36.91077778,-92.51702778
29,163,6,18,0,45,1,1,0,1,0,1,99,99,0,0,0,0,1,1,0,290388,2006,39.40477778,-91.10655556
29,69,6,20,20,10,1,1,0,0,0,1,99,99,0,0,0,0,1,3,1,290389,2006,36.02780556,-90.01294444
29,179,6,22,5,10,1,1,0,0,0,1,99,99,0,0,0,0,1,5,1,290390,2006,37.51436111,-90.91636111
29,35,6,10,99,99,1,1,0,1,0,1,4,10,0,0,0,0,1,7,0,290391,2006,36.87978056,-90.67356944
29,69,6,14,22,15,2,2,0,1,2,1,99,99,0,3,0,0,1,4,1,290392,2006,36.23663889,-90.02663889
29,111,6,20,10,5,3,6,0,1,1,1,10,13,0,3,0,0,2,3,0,290393,2006,40.2225,-91.52746944
29,213,6,20,14,50,1,1,0,0,0,1,15,4,0,0,0,0,1,3,1,290394,2006,36.63069444,-93.13030556
29,63,6,24,8,45,2,3,0,1,5,1,9,0,0,0,0,0,1,7,0,290395,2006,39.75471944,-94.33796944
29,51,6,24,21,10,1,1,0,1,0,1,99,98,0,0,0,0,1,7,1,290396,2006,38.61133333,-92.372
29,187,6,27,7,55,1,1,0,0,0,1,8,19,0,0,0,0,1,3,1,290397,2006,37.95155556,-90.56
29,3,6,28,4,25,1,1,0,1,0,1,99,98,0,0,0,0,1,4,0,290398,2006,39.96825,-94.97430556
29,47,4,15,0,54,1,1,0,0,0,1,0,58,0,0,0,0,1,7,1,290399,2006,39.29369444,-94.37785556
29,19,4,28,9,19,4,5,0,1,1,1,9,25,0,0,0,0,2,6,0,290400,2006,38.960225,-92.23583333
29,119,5,12,15,10,3,4,0,1,5,1,99,99,0,0,0,0,2,6,0,290401,2006,36.58888889,-94.38808333
29,27,5,27,23,12,1,4,0,1,0,1,23,32,0,0,0,0,1,7,0,290402,2006,38.91383333,-91.94305556
29,77,5,23,15,51,1,1,0,1,0,1,99,99,0,0,0,0,1,3,0,290403,2006,37.21552778,-93.26172222
29,183,5,29,1,17,1,1,0,0,0,1,1,22,0,0,0,0,1,2,1,290404,2006,38.79606111,-90.57506111
29,109,6,3,21,20,1,4,1,1,0,1,99,99,0,0,0,0,1,7,1,290405,2006,36.94847222,-93.755
29,135,6,4,99,99,1,2,1,0,0,1,99,99,0,0,0,0,1,1,1,290406,2006,38.50472222,-92.46916667
29,97,6,4,12,25,1,1,0,0,0,1,99,99,0,0,0,0,1,1,0,290407,2006,37.11861111,-94.54722222
29,99,6,8,8,32,1,1,0,0,0,1,8,51,0,0,0,0,1,5,0,290408,2006,38.24525833,-90.75691944
29,97,6,9,14,0,2,2,0,0,2,1,14,3,0,0,0,0,1,6,0,290409,2006,37.083825,-94.486225
29,65,6,10,0,10,1,3,0,0,0,1,0,54,0,0,0,0,1,7,1,290410,2006,37.62472222,-91.5625
29,107,6,12,10,30,1,1,0,1,0,1,10,44,0,0,0,0,1,2,0,290411,2006,39.00777778,-93.94805556
29,213,6,12,19,0,2,2,0,0,2,1,99,99,0,0,0,0,1,2,1,290412,2006,36.61221944,-92.912
29,59,6,14,1,15,1,1,0,1,0,1,5,37,0,0,0,0,1,4,0,290413,2006,37.53108333,-93.13711111
29,91,6,14,2,0,1,1,0,1,0,1,99,99,0,0,0,0,1,4,0,290414,2006,36.92083333,-91.93080556
29,119,6,14,19,40,1,2,0,0,0,1,99,99,0,0,0,0,1,4,1,290416,2006,36.72877778,-94.56944444
29,145,6,15,13,41,2,4,0,1,11,1,99,98,0,14,0,0,1,5,0,290417,2006,37.05428611,-94.42630833
29,15,6,15,22,59,2,5,0,0,2,1,23,7,0,0,0,0,1,5,0,290418,2006,38.27111111,-93.34180556
29,45,6,23,5,30,1,1,0,0,0,1,6,47,0,0,0,0,1,6,0,290420,2006,40.50655556,-91.90930556
29,23,6,24,21,45,1,3,1,0,0,1,99,99,0,0,0,0,1,7,2,290421,2006,36.59333333,-90.2535
29,167,6,29,22,35,1,2,0,0,0,1,22,50,0,0,0,0,1,5,0,290422,2006,37.63741667,-93.59647222
29,27,7,1,15,30,1,1,0,0,0,1,16,0,0,0,0,0,1,7,1,290424,2006,38.97194444,-91.80180556
29,183,6,20,23,27,1,2,0,0,0,1,99,99,0,0,0,0,2,3,2,290425,2006,38.82759722,-90.51827222
29,225,6,28,13,4,1,2,0,1,0,1,99,99,0,0,0,0,2,4,1,290426,2006,37.30319444,-92.98658333
29,15,7,1,2,43,1,1,0,0,0,1,3,43,0,0,0,0,1,7,0,290427,2006,38.10758056,-93.41546944
29,7,6,13,9,49,1,1,0,0,0,1,99,99,0,0,0,0,1,3,0,290428,2006,39.16388889,-92.06388889
29,29,7,4,22,50,2,11,0,0,5,1,99,99,0,0,0,0,1,3,0,290429,2006,38.15886111,-92.72986111
29,97,5,30,17,50,2,2,0,1,5,1,18,0,0,0,0,0,1,3,0,290430,2006,37.1425,-94.51
29,185,6,2,2,29,2,3,0,1,2,1,2,29,0,0,0,0,1,6,0,290431,2006,37.88694444,-93.62361111
29,167,6,8,14,20,2,5,0,1,5,1,14,21,0,0,0,0,1,5,0,290432,2006,37.76722222,-93.56027778
29,77,6,9,20,5,1,1,0,0,0,1,20,20,0,0,0,0,1,6,0,290433,2006,37.30958333,-93.56411111
29,225,6,10,0,12,1,3,0,0,0,1,99,99,0,0,0,0,1,7,2,290434,2006,37.3475,-92.85619444
29,99,6,10,18,40,2,2,0,1,5,1,18,51,0,0,0,0,1,7,1,290435,2006,38.4975,-90.4725
29,189,6,15,18,25,8,14,0,1,1,1,18,30,0,14,0,0,1,5,0,290436,2006,38.47194444,-91.46388889
29,186,6,19,3,10,1,1,0,1,0,1,4,14,0,0,0,0,1,2,0,290437,2006,37.81811111,-90.31563889
29,163,6,21,7,0,2,2,0,0,11,1,99,98,0,0,0,0,1,4,0,290438,2006,39.34183333,-91.20277778
29,157,6,25,1,40,2,2,0,0,2,1,1,54,0,0,0,0,1,1,1,290439,2006,37.70838889,-89.86188889
29,217,6,25,18,27,1,2,0,0,0,1,18,37,0,0,0,0,1,1,1,290440,2006,37.82227778,-94.34722222
29,187,6,25,20,45,1,1,0,0,0,1,99,98,0,0,0,0,1,1,1,290441,2006,37.67552778,-90.37030556
29,221,7,1,23,55,3,1,0,0,0,1,0,6,0,14,0,0,1,7,1,290442,2006,37.95469444,-90.80641667
29,71,7,3,22,20,1,2,0,1,0,1,99,99,0,0,0,0,1,2,0,290443,2006,38.48819444,-90.81194444
29,223,6,26,9,30,2,3,0,1,2,1,9,48,0,0,0,0,1,2,0,290444,2006,36.96733333,-90.60119444
29,69,6,27,7,9,2,3,0,0,5,1,99,99,0,0,0,0,1,3,0,290445,2006,36.57227778,-90.11152778
29,207,7,3,22,58,2,2,0,0,2,1,99,99,0,0,0,0,1,2,0,290446,2006,36.91411111,-89.91411111
29,141,7,3,23,50,1,1,0,0,0,1,0,26,0,0,0,0,1,2,0,290447,2006,38.31944444,-92.83
29,149,7,4,13,20,1,1,0,0,0,1,99,99,0,0,0,0,1,3,0,290448,2006,36.70541667,-91.39311111
29,225,5,24,13,20,3,6,0,1,5,1,99,99,0,0,0,0,1,4,0,290449,2006,37.11411667,-93.03859167
29,95,6,9,17,29,2,8,0,0,5,1,17,34,0,0,0,0,1,6,0,290450,2006,38.88706389,-94.60788611
29,165,6,19,3,5,1,2,0,0,0,1,3,36,0,0,0,0,1,2,2,290451,2006,39.24510833,-94.63436389
29,221,7,11,9,50,1,1,0,0,0,1,10,22,0,0,0,0,1,3,0,290452,2006,38.03988889,-90.67308333
29,19,5,19,0,40,1,1,0,0,0,1,99,99,0,0,0,0,1,6,1,290453,2006,38.91481667,-92.33444444
29,131,5,22,16,15,2,3,0,0,2,1,99,99,0,0,0,0,1,2,0,290454,2006,38.22334722,-92.64135556
29,95,6,3,16,59,2,2,0,0,5,1,99,99,0,0,0,0,1,7,1,290455,2006,39.11841111,-94.37869444
29,95,6,16,16,10,1,2,0,0,0,1,99,99,0,0,0,0,2,6,0,290456,2006,38.91177778,-94.410375
29,183,7,3,4,18,1,1,0,1,0,1,4,25,0,0,0,0,1,2,0,290457,2006,38.76911111,-90.52411667
29,189,7,11,19,30,1,1,0,1,0,1,19,52,0,0,0,0,1,3,0,290458,2006,38.50580556,-90.33777778
29,189,6,29,21,50,1,2,1,0,0,1,21,55,0,0,0,0,1,5,0,290459,2006,38.77297222,-90.26951389
29,131,6,20,21,33,2,3,0,1,5,1,22,14,0,0,0,0,2,3,0,290460,2006,38.37391667,-92.413275
29,147,7,10,18,57,2,3,0,1,4,2,19,3,0,0,0,0,1,2,0,290461,2006,40.37471667,-94.853
29,97,6,16,0,40,1,3,0,0,0,1,99,99,0,0,0,0,2,6,3,290462,2006,37.12741667,-94.51127778
29,99,6,19,10,5,1,1,0,0,0,1,10,6,0,20,0,0,1,2,0,290463,2006,38.34405556,-90.599
29,145,6,19,18,55,2,3,0,0,5,1,19,3,0,0,0,0,1,2,0,290464,2006,36.90944444,-94.41269444
29,145,6,21,17,20,2,5,0,0,4,1,99,99,0,0,0,0,2,4,0,290465,2006,36.85072222,-94.355
29,145,6,23,22,7,2,5,0,1,2,1,22,29,0,0,0,0,3,6,0,290466,2006,37.00033333,-94.60088889
29,43,6,25,20,37,2,2,0,0,2,1,99,98,0,0,0,0,1,1,0,290467,2006,36.95513889,-93.05347222
29,510,7,9,4,43,5,1,0,0,4,1,4,59,0,14,0,0,1,1,1,290468,2006,38.585325,-90.23525
29,111,6,14,12,30,1,2,0,0,0,1,12,46,0,0,0,0,1,4,0,290469,2006,40.14061111,-91.91222222
29,93,7,11,19,35,1,2,0,0,0,2,99,99,0,0,0,0,2,3,0,290470,2006,37.35841667,-90.6795
29,53,7,11,21,57,3,5,0,1,1,1,99,99,0,3,19,0,1,3,0,290471,2006,38.93744444,-92.69466667
29,163,7,15,6,45,2,2,0,1,4,1,99,98,0,0,0,0,1,7,0,290472,2006,39.31913889,-91.14830556
29,27,7,15,13,50,1,1,0,1,0,1,14,33,0,0,0,0,1,7,0,290473,2006,38.60269444,-92.17641667
29,71,7,18,17,42,2,3,0,0,11,1,17,58,0,0,0,0,1,3,0,290474,2006,38.30797222,-90.82752778
29,131,5,21,0,55,1,1,0,0,0,1,99,99,0,0,0,0,1,1,1,290475,2006,38.09333333,-92.30416667
29,145,5,23,16,55,1,1,0,0,0,1,99,99,0,0,0,0,1,3,0,290476,2006,36.98641667,-94.06683333
29,186,7,13,2,37,1,1,0,1,0,1,3,2,0,0,0,0,1,5,1,290477,2006,37.98780556,-90.20083333
29,59,7,13,11,55,1,2,0,0,0,1,99,99,0,0,0,0,1,5,0,290478,2006,37.87286111,-93.05816667
29,83,7,16,12,57,2,2,0,1,2,1,99,99,0,0,0,0,2,1,0,290479,2006,38.36541667,-93.72361111
29,49,7,16,22,50,1,6,0,0,0,1,23,13,0,0,0,0,1,1,1,290480,2006,39.49219444,-94.32691667
29,99,7,19,2,15,1,1,0,0,0,1,2,26,0,0,0,0,1,4,1,290481,2006,38.33997222,-90.62633333
29,109,7,23,12,20,1,4,0,1,0,1,12,36,0,0,0,0,1,1,0,290482,2006,37.07558333,-94.00175
29,201,7,25,6,30,1,1,0,0,0,1,6,51,0,0,0,0,1,3,0,290483,2006,37.00461111,-89.62375
29,95,5,4,6,12,1,2,0,1,0,1,99,99,0,0,0,0,1,5,0,290484,2006,38.94226389,-94.53731111
29,201,5,18,15,9,2,3,0,0,4,1,15,14,0,0,0,0,1,5,0,290485,2006,36.89114444,-89.53835
29,99,5,20,12,38,2,3,0,1,5,1,99,99,0,0,0,0,1,7,0,290486,2006,38.436225,-90.55641389
29,131,6,3,10,29,2,4,0,1,4,1,10,37,0,0,0,0,2,7,2,290487,2006,38.22362222,-92.62593889
29,97,6,17,6,12,1,2,0,0,0,9,99,99,0,0,0,0,1,7,0,290488,2006,37.14023611,-94.31057222
29,105,6,24,2,33,1,2,1,0,0,1,99,99,0,0,0,0,1,7,1,290489,2006,37.68688889,-92.67201389
29,189,6,24,17,33,3,5,0,0,2,1,17,43,0,0,0,0,1,7,1,290490,2006,38.65116944,-90.39554722
29,71,6,27,12,20,2,2,0,0,2,1,12,32,0,0,0,0,1,3,1,290491,2006,38.39758333,-90.8185
29,77,6,29,7,10,2,2,0,0,4,1,99,99,0,0,0,0,1,5,0,290492,2006,37.13818333,-93.29633056
29,189,6,30,10,8,1,1,0,0,0,1,99,99,0,0,0,0,1,6,0,290493,2006,38.65549167,-90.45990833
29,510,7,16,22,35,1,3,1,0,0,1,99,99,0,0,0,0,1,1,1,290494,2006,38.64651944,-90.21292222
29,83,5,20,4,50,1,3,0,1,0,1,4,58,0,0,0,0,2,7,3,290495,2006,38.3544,-93.75640556
29,95,6,4,2,29,2,3,0,0,2,1,99,99,0,0,0,0,1,1,1,290496,2006,39.08399722,-94.59509444
29,95,6,9,15,57,1,2,1,0,0,1,99,99,0,0,0,0,1,6,0,290497,2006,39.09991389,-94.58091667
29,183,6,24,16,50,1,2,1,0,0,1,99,99,0,0,0,0,1,7,0,290498,2006,38.68388889,-90.95055556
29,95,6,8,22,7,2,2,0,0,0,1,22,12,0,0,0,0,1,5,0,290499,2006,38.92761667,-94.36031667
29,95,6,23,19,47,3,4,0,0,5,1,99,99,0,0,0,0,2,6,1,290500,2006,39.10127778,-94.41280833
29,71,7,11,15,20,2,4,0,0,1,1,15,29,0,0,0,0,1,3,1,290501,2006,38.33691667,-90.97125
29,167,6,5,10,40,2,2,0,1,4,1,10,52,0,0,0,0,1,2,0,290502,2006,37.778,-93.57280278
29,167,7,13,23,20,1,4,0,0,0,1,23,44,0,0,0,0,3,5,4,290503,2006,37.43405556,-93.27494444
29,95,7,17,23,29,1,2,1,0,0,1,99,99,0,0,0,0,1,2,1,290504,2006,39.08522778,-94.33271389
29,55,7,20,20,40,1,1,0,0,0,1,99,98,0,0,0,0,1,5,0,290505,2006,38.12794444,-91.21025
29,31,7,22,22,43,2,5,0,0,4,1,23,24,0,0,0,0,1,7,0,290506,2006,37.42636111,-89.64311111
29,51,7,23,2,0,1,1,0,0,0,1,99,98,0,0,0,0,1,1,1,290507,2006,38.53244444,-92.34244444
29,91,7,23,12,30,2,4,0,0,0,1,12,43,0,0,0,0,2,1,0,290508,2006,36.59294444,-91.89788889
29,183,7,23,13,27,3,6,0,0,4,1,99,99,0,0,0,0,1,1,0,290509,2006,38.7005,-90.70463889
29,19,7,23,23,55,1,1,0,0,0,1,99,98,0,0,0,0,1,1,1,290510,2006,39.085775,-92.35748056
29,189,7,29,19,5,1,1,0,1,0,1,19,17,0,0,0,0,1,7,1,290511,2006,38.74172222,-90.3365
29,225,7,25,9,15,1,2,0,1,0,1,99,99,0,0,0,0,1,3,0,290512,2006,37.36802778,-92.907
29,19,7,26,20,0,1,4,0,1,0,1,99,99,0,0,0,0,1,4,1,290513,2006,38.68233333,-92.25433333
29,185,7,26,21,56,1,2,1,1,0,1,99,98,0,0,0,0,1,4,0,290514,2006,38.14036111,-93.71872222
29,81,7,27,17,33,2,5,0,1,4,1,17,44,0,4,0,0,2,5,0,290515,2006,40.19388889,-94.01422222
29,161,7,28,21,15,1,3,1,1,0,1,99,98,0,0,0,0,1,6,0,290516,2006,37.94238889,-91.79477778
29,165,7,31,2,5,1,1,0,1,0,1,99,98,0,0,0,0,1,2,1,290517,2006,39.1775,-94.62208333
29,83,8,3,10,25,1,1,0,0,0,1,99,98,0,0,0,0,1,5,0,290519,2006,38.34777778,-93.61394444
29,31,8,5,22,18,1,2,0,1,0,1,22,41,0,0,0,0,1,7,0,290520,2006,37.54619444,-89.7305
29,47,6,9,10,41,2,3,0,1,5,1,99,99,0,0,0,0,1,6,0,290521,2006,39.16546944,-94.59878889
29,209,6,16,22,30,1,2,1,0,0,1,7,56,0,0,0,0,1,6,0,290522,2006,36.72347222,-93.32986111
29,119,6,16,22,30,1,2,0,0,0,1,99,99,0,0,0,0,2,6,1,290523,2006,36.58722222,-94.46333333
29,11,6,20,18,45,1,7,0,0,0,1,18,53,0,0,0,0,1,3,1,290524,2006,37.40035833,-94.40980278
29,185,6,25,2,45,1,2,0,0,0,1,99,99,0,0,0,0,1,1,2,290525,2006,38.099,-93.66038889
29,29,6,28,17,13,2,2,0,1,5,1,99,99,0,0,0,0,1,4,0,290526,2006,38.03689167,-92.70797778
29,165,6,28,19,36,1,1,0,0,0,1,99,99,0,0,0,0,1,4,1,290527,2006,39.483275,-94.63820556
29,165,7,12,17,4,1,2,0,1,0,1,99,99,0,0,0,0,1,4,0,290528,2006,39.22661111,-94.65136111
29,77,7,23,20,21,2,1,0,0,0,1,99,99,0,14,0,0,1,1,0,290529,2006,37.16380556,-93.25703611
29,69,7,23,23,10,1,2,0,0,0,1,99,99,0,0,0,0,1,1,0,290530,2006,36.29177778,-90.01494444
29,95,7,4,21,0,2,3,0,1,3,1,99,99,0,0,0,0,1,3,1,290531,2006,38.93261111,-94.52771389
29,95,7,14,19,37,1,3,1,0,0,1,99,99,0,0,0,0,1,6,0,290532,2006,39.06797778,-94.54944444
29,95,7,11,23,51,1,1,0,0,0,1,0,3,0,0,0,0,1,3,0,290533,2006,39.03529444,-94.17409167
