STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,LATITUDE,LONGITUD,WEATHER
37,157,6,1,16,46,1,2,0,0,0,16,58,0,0,0,0,1,2,0,370605,2009,36.5411,-79.5434,1
37,161,6,5,7,30,2,3,0,1,2,7,45,0,0,0,0,1,6,0,370606,2009,35.3055,-81.7242,2
37,183,6,4,14,14,1,1,0,1,0,14,24,0,0,0,0,1,5,0,370607,2009,35.7733,-78.5065,1
37,3,7,11,13,54,1,1,0,1,0,13,59,0,0,0,0,1,7,0,370608,2009,35.9189,-81.2519,1
37,9,7,11,23,30,1,2,0,0,0,99,99,0,0,0,0,2,7,1,370609,2009,36.4654,-81.3827,1
37,19,7,12,19,9,2,4,0,0,2,19,39,0,0,0,0,1,1,1,370610,2009,34.2163,-78.2173,1
37,21,7,24,16,41,2,3,0,0,0,99,99,0,0,0,0,1,6,0,370611,2009,35.6263,-82.5256,1
37,25,7,17,23,9,1,2,1,0,0,23,13,0,0,0,0,1,6,0,370612,2009,35.4123,-80.5918,1
37,45,7,23,21,30,1,1,0,0,0,99,99,0,0,0,0,1,5,0,370613,2009,35.4398,-81.5668,1
37,51,7,11,19,40,1,4,0,0,0,19,49,0,0,0,0,1,7,1,370614,2009,35.0837,-78.6757,1
37,61,7,12,4,3,1,2,0,0,0,4,12,0,0,0,0,1,1,1,370615,2009,34.9936,-78.1292,1
37,63,7,20,11,24,1,1,0,0,0,11,34,0,0,0,0,1,2,0,370616,2009,35.9443,-78.9433,2
37,69,7,12,2,30,1,2,0,0,0,99,99,0,0,0,0,1,1,0,370617,2009,,,1
37,81,7,5,5,50,1,1,0,1,0,6,2,0,0,0,0,1,1,0,370618,2009,35.9372,-79.8275,1
37,99,7,10,15,47,2,3,0,1,5,99,99,0,0,0,0,1,6,0,370619,2009,35.4138,-83.3268,1
37,119,7,9,0,1,1,1,0,1,0,0,3,0,0,0,0,1,5,1,370620,2009,35.28,-80.7889,1
37,133,7,4,23,31,1,3,0,0,0,23,34,0,0,0,0,1,7,1,370621,2009,34.6467,-77.6247,1
37,133,7,13,11,25,5,5,0,1,4,11,39,0,0,0,0,1,2,0,370622,2009,34.8012,-77.5038,2
37,157,7,24,9,32,1,1,0,1,0,99,99,0,0,0,0,1,6,0,370623,2009,36.2964,-79.7266,1
37,167,7,18,20,13,1,1,0,0,0,20,21,0,0,0,0,1,7,1,370624,2009,35.1935,-80.3991,1
37,169,7,4,20,37,1,1,0,0,0,20,45,0,0,0,0,1,7,1,370625,2009,36.3657,-80.2392,1
37,169,7,19,18,52,1,2,0,0,0,19,12,0,0,0,0,1,1,1,370626,2009,36.3729,-80.3173,1
37,165,4,22,13,0,4,6,0,0,5,14,4,0,0,0,0,1,4,0,370627,2009,34.7184,-79.4882,1
37,51,5,21,21,7,2,4,0,0,4,99,99,0,0,0,0,1,5,1,370628,2009,34.9953,-79.0372,1
37,21,7,13,19,28,2,4,0,0,4,19,41,0,0,0,0,1,2,0,370629,2009,35.643,-82.5352,1
37,21,7,17,15,53,1,2,1,0,0,99,99,0,0,0,0,1,6,0,370630,2009,35.754,-82.3971,1
37,37,7,22,6,30,2,1,0,0,0,6,30,0,0,0,0,1,4,0,370631,2009,35.8081,-78.9642,1
37,49,7,10,11,31,3,4,0,0,4,11,42,0,0,0,0,1,6,0,370632,2009,35.1443,-76.7839,1
37,51,7,25,4,8,1,2,1,0,0,4,11,0,0,0,0,1,7,0,370633,2009,35.0678,-78.953,1
37,71,7,31,16,19,1,2,0,0,0,16,23,0,0,0,0,1,6,0,370634,2009,35.2963,-81.3078,1
37,81,7,12,15,21,2,3,0,0,4,15,24,0,0,0,0,1,1,0,370635,2009,35.9595,-80.0073,1
37,89,7,6,15,40,2,7,0,0,3,15,50,0,0,0,0,1,2,0,370636,2009,35.3142,-82.3975,1
37,93,7,26,9,56,3,1,0,0,0,99,99,0,0,0,0,1,1,0,370637,2009,,,1
37,133,7,24,3,7,1,1,0,0,0,3,25,0,0,0,0,1,6,1,370638,2009,34.7417,-77.5673,1
37,155,7,25,23,45,1,2,1,0,0,0,2,0,0,0,0,1,7,0,370639,2009,34.6639,-79.1115,1
37,157,7,20,12,22,1,2,0,0,0,12,25,0,0,0,0,1,2,0,370640,2009,36.5321,-79.7795,1
37,179,7,29,9,45,2,3,0,0,5,9,49,0,0,0,0,1,4,0,370641,2009,35.001,-80.7027,1
37,191,7,6,10,1,1,2,1,0,0,99,99,0,0,0,0,1,2,0,370642,2009,35.4431,-78.1389,1
37,23,8,2,9,26,1,2,0,0,0,9,38,0,0,0,0,1,1,1,370643,2009,35.6065,-81.7851,1
37,53,8,2,18,28,2,2,0,1,2,18,30,0,0,0,0,1,1,0,370644,2009,36.1349,-75.839,2
37,101,8,1,16,21,2,3,0,0,2,16,22,0,0,0,0,1,7,0,370645,2009,35.4794,-78.1471,1
37,159,8,1,2,52,2,2,0,0,7,3,8,0,0,0,0,1,7,1,370646,2009,35.6412,-80.724,1
37,195,8,1,17,59,2,6,0,0,5,18,4,0,0,0,0,1,7,0,370647,2009,35.6784,-78.1077,1
37,147,6,30,8,31,3,4,0,0,2,99,99,0,0,0,0,1,3,0,370648,2009,35.6249,-77.2184,1
37,7,7,19,16,0,2,4,0,1,4,16,11,0,0,0,0,1,1,1,370649,2009,34.9621,-79.9748,1
37,51,7,18,16,16,1,1,0,0,0,99,99,0,0,0,0,1,7,1,370650,2009,34.8857,-78.8921,1
37,65,7,22,15,36,1,1,0,0,0,99,99,0,0,0,0,1,4,0,370651,2009,35.7676,-77.7333,1
37,101,7,31,20,50,3,5,1,1,0,21,0,0,0,0,0,1,6,0,370652,2009,35.6009,-78.1159,1
37,183,7,28,7,4,2,3,0,0,4,7,9,0,0,0,0,1,3,0,370653,2009,35.9744,-78.687,1
37,21,8,2,19,18,2,3,0,1,4,19,16,0,0,0,0,2,1,1,370654,2009,35.7335,-82.6094,1
37,23,8,7,14,32,1,1,0,1,0,14,39,0,0,0,0,1,6,0,370655,2009,35.7213,-81.7908,1
37,27,8,7,22,1,2,2,0,0,1,22,11,0,0,0,0,1,6,1,370656,2009,35.9219,-81.5253,1
37,31,8,10,9,10,3,3,0,0,2,9,10,0,14,0,0,1,2,0,370657,2009,34.7254,-76.9371,1
37,69,8,8,22,48,1,2,0,0,0,22,58,0,0,0,0,1,7,1,370658,2009,36.2624,-78.2836,1
37,101,8,7,18,38,2,3,0,1,3,18,40,0,0,0,0,2,6,0,370659,2009,35.581,-78.1435,1
37,111,8,9,1,5,1,1,0,0,0,1,12,0,0,0,0,1,1,1,370660,2009,35.6219,-82.1852,1
37,155,8,2,5,25,1,2,1,0,0,6,29,0,0,0,0,1,1,0,370661,2009,34.5049,-79.0935,1
37,189,8,8,3,0,1,1,0,1,0,99,99,0,0,0,0,1,7,1,370662,2009,36.2555,-81.8489,1
37,75,5,24,11,45,1,1,0,0,0,12,1,0,0,0,0,1,1,0,370663,2009,35.3423,-84.029,1
37,19,6,18,21,19,1,1,0,0,0,21,23,0,0,0,0,1,5,0,370664,2009,33.9213,-78.3421,1
37,67,6,12,20,23,1,1,0,0,0,20,33,0,0,0,0,1,6,0,370665,2009,36.0656,-80.2055,1
37,105,6,17,21,46,1,1,0,1,0,99,99,0,0,0,0,1,4,0,370666,2009,35.5717,-79.1427,2
37,21,7,19,15,52,1,5,0,0,0,99,99,0,0,0,0,1,1,0,370667,2009,,,1
37,67,7,12,7,30,1,4,1,1,0,99,99,0,0,0,0,1,1,0,370668,2009,36.0503,-80.1314,1
37,183,7,11,11,25,1,4,1,0,0,99,99,0,0,0,0,1,7,0,370669,2009,35.7215,-78.865,1
37,173,7,23,10,1,2,2,0,0,4,10,49,0,0,0,0,1,5,0,370670,2009,35.4649,-83.921,1
37,191,8,7,20,12,2,1,0,0,0,20,15,0,0,0,0,1,6,1,370671,2009,35.4557,-77.8398,1
37,25,7,27,4,10,1,1,0,0,0,4,17,0,0,0,0,1,2,1,370672,2009,35.496,-80.5469,1
37,49,8,9,18,20,2,9,0,1,2,99,99,0,0,0,0,2,1,0,370673,2009,35.3094,-77.1587,1
37,73,8,6,13,5,2,2,0,1,4,99,99,0,0,0,0,1,5,0,370674,2009,36.4356,-76.7313,2
37,85,8,1,15,11,1,2,1,0,0,99,99,0,0,0,0,1,7,0,370675,2009,35.2829,-78.9163,1
37,155,8,2,22,30,1,3,2,1,0,22,41,0,0,0,0,1,1,0,370676,2009,34.6346,-79.0242,1
37,163,8,1,14,29,2,4,0,1,4,14,28,0,0,0,0,1,7,0,370677,2009,34.8534,-78.262,2
37,163,8,2,2,5,1,2,0,0,0,2,12,0,0,0,0,1,1,1,370678,2009,34.9595,-78.2925,1
37,163,8,2,3,30,1,2,1,0,0,99,99,0,0,0,0,1,1,0,370679,2009,35.192,-78.3308,1
37,35,7,27,4,17,2,4,1,1,0,4,24,0,0,0,0,1,2,0,370680,2009,35.7552,-81.374,1
37,81,7,27,2,53,2,5,0,1,0,2,58,0,0,0,0,1,2,0,370681,2009,36.1184,-79.7489,1
37,147,7,25,22,19,1,5,0,0,0,99,99,0,0,0,0,1,7,0,370682,2009,35.5054,-77.3156,1
37,155,7,18,22,41,1,5,1,0,0,99,99,0,0,0,0,1,7,0,370683,2009,34.7039,-79.1719,1
37,183,7,26,8,22,3,6,0,0,1,8,29,0,0,0,0,1,1,0,370684,2009,35.8293,-78.5853,1
37,25,8,11,13,19,1,1,0,0,0,99,99,0,0,0,0,1,3,0,370685,2009,35.2737,-80.6458,1
37,31,8,7,10,33,2,2,0,1,4,10,23,0,0,0,0,1,6,0,370686,2009,,,1
37,47,8,15,1,51,1,2,0,0,0,1,56,0,0,0,0,1,7,1,370687,2009,34.3097,-79.0315,1
37,61,8,5,21,51,1,2,1,0,0,21,57,0,0,0,0,1,4,1,370688,2009,35.0547,-77.8329,1
37,63,8,9,3,54,2,1,0,0,0,99,99,0,0,0,0,1,1,1,370689,2009,35.9963,-78.8817,1
37,67,8,1,12,47,1,1,0,0,0,12,54,0,0,0,0,1,7,0,370690,2009,36.1003,-80.2234,1
37,85,8,9,10,40,1,1,0,0,0,10,47,0,0,0,0,1,1,0,370691,2009,35.3685,-79.0081,1
37,141,8,9,13,15,2,3,0,1,1,13,33,0,0,0,0,1,1,0,370692,2009,34.385,-78.0307,1
37,155,8,2,16,53,1,2,1,0,0,18,25,0,0,0,0,1,1,0,370693,2009,34.909,-79.0496,1
37,157,8,13,1,20,1,1,0,0,0,99,99,0,0,0,0,1,5,1,370694,2009,36.3024,-79.8203,1
37,159,8,13,18,44,2,2,0,0,5,18,55,0,0,0,0,1,5,0,370695,2009,35.5216,-80.5322,1
37,119,4,5,18,44,2,5,0,0,5,18,57,0,0,0,0,2,1,0,370696,2009,35.095,-81.0301,1
37,119,5,23,9,58,1,2,0,0,0,10,8,0,0,0,0,1,7,0,370697,2009,35.1866,-80.8064,2
37,101,6,28,15,19,1,2,0,0,0,15,36,0,0,0,0,1,1,0,370698,2009,35.5191,-78.6857,1
37,119,6,13,14,55,1,1,1,0,0,99,99,0,0,0,0,1,7,0,370699,2009,35.1849,-80.6998,1
37,119,6,15,9,59,3,9,0,0,7,10,13,0,0,0,0,1,2,0,370700,2009,35.1181,-80.8557,1
37,119,6,21,22,0,2,4,0,0,5,22,10,0,0,0,0,1,1,1,370701,2009,35.2417,-80.9837,1
37,81,7,30,16,9,1,2,0,0,0,16,19,0,0,0,0,1,5,0,370703,2009,36.1946,-79.878,1
37,119,7,15,17,18,2,2,0,0,5,17,32,0,0,0,0,1,4,0,370704,2009,35.2409,-80.9783,1
37,119,7,19,6,26,1,1,0,0,0,6,36,0,0,0,0,1,1,1,370705,2009,35.3161,-80.8849,1
37,119,7,18,1,25,1,3,1,0,0,1,30,0,0,0,0,1,7,0,370706,2009,35.2574,-80.7946,1
37,119,7,29,12,46,1,4,1,0,0,99,99,0,0,0,0,1,4,0,370707,2009,35.2441,-80.8759,1
37,133,7,27,22,0,2,3,0,0,4,22,17,0,0,0,0,1,2,1,370708,2009,34.6811,-77.1814,1
37,193,7,22,16,19,2,2,0,0,0,16,35,0,0,0,0,1,4,1,370709,2009,36.1337,-81.1637,1
37,15,8,2,13,8,1,6,0,0,0,99,99,0,0,0,0,1,1,0,370710,2009,36.1992,-76.7679,1
37,57,8,15,0,59,1,1,0,0,0,1,3,0,0,0,0,1,7,1,370711,2009,35.9005,-80.0665,1
37,81,8,8,17,55,1,1,0,0,0,17,56,0,0,0,0,1,7,0,370712,2009,36.0876,-79.7371,1
37,115,8,15,0,33,1,1,0,0,0,99,99,0,0,0,0,1,7,1,370713,2009,35.79,-82.5835,1
37,119,8,7,19,0,2,2,0,1,0,19,6,0,0,0,0,1,6,0,370714,2009,35.1241,-80.9183,1
37,135,8,6,11,28,2,2,0,0,2,11,41,0,0,0,0,1,5,0,370715,2009,35.9303,-79.0241,1
37,155,8,18,17,59,1,1,0,0,0,99,99,0,0,0,0,1,3,1,370716,2009,34.6836,-79.1033,1
37,155,8,21,20,50,1,2,0,0,0,99,99,0,0,0,0,1,6,1,370717,2009,34.7444,-79.0729,1
37,183,8,18,16,3,2,2,0,0,4,16,13,0,0,0,0,1,3,1,370718,2009,35.9805,-78.6018,1
37,191,8,8,15,15,1,1,0,0,0,15,15,0,0,0,0,1,7,0,370719,2009,35.2641,-78.1935,1
37,195,8,23,4,43,1,1,0,0,0,99,99,0,0,0,0,1,1,1,370720,2009,35.785,-77.7995,5
37,51,6,24,7,30,1,1,0,0,0,7,43,0,0,0,0,1,4,0,370721,2009,35.181,-78.8354,1
37,47,7,6,21,35,1,3,1,0,0,99,99,0,0,0,0,1,2,0,370722,2009,34.3386,-78.6958,1
37,1,8,13,8,17,1,5,0,0,0,8,24,0,0,0,0,1,5,0,370723,2009,35.8784,-79.3465,1
37,21,8,17,22,4,1,1,0,1,0,22,42,0,0,0,0,1,2,0,370724,2009,35.607,-82.3386,1
37,21,8,21,17,30,1,2,0,0,0,18,21,0,0,0,0,1,6,0,370725,2009,35.4378,-82.2422,1
37,35,8,18,13,42,2,3,0,1,2,13,49,0,0,0,0,1,3,0,370726,2009,35.7547,-81.374,1
37,45,8,15,21,55,1,2,1,0,0,99,99,0,0,0,0,1,7,0,370727,2009,35.4204,-81.6446,1
37,47,8,12,14,30,2,4,0,0,4,99,99,0,0,0,0,2,4,0,370728,2009,,,2
37,51,8,16,1,50,1,1,0,0,0,1,59,0,0,0,0,1,1,1,370729,2009,35.0068,-78.9987,1
37,57,8,15,12,35,2,2,0,0,4,12,44,0,0,0,0,1,7,0,370730,2009,35.8512,-80.3266,1
37,59,8,14,18,6,2,2,0,0,4,18,13,0,0,0,0,1,6,1,370731,2009,35.9244,-80.6386,1
37,69,8,17,10,35,1,3,0,0,0,10,27,0,0,0,0,1,2,0,370732,2009,36.0649,-78.3084,1
37,69,8,18,7,6,2,3,0,1,1,7,26,0,0,0,0,1,3,1,370733,2009,,,1
37,73,8,21,12,15,1,1,0,0,0,13,10,0,0,0,0,1,6,1,370734,2009,36.4252,-76.7802,1
37,85,8,17,7,50,1,1,0,0,0,99,99,0,0,0,0,1,2,1,370735,2009,35.2668,-79.0551,1
37,89,8,16,21,26,1,3,0,0,0,21,44,0,0,0,0,1,1,0,370736,2009,35.4129,-82.5657,2
37,95,8,23,21,2,1,1,0,0,0,21,8,0,0,0,0,1,1,1,370737,2009,35.4673,-76.4458,1
37,133,8,22,23,50,1,2,0,0,0,23,48,0,0,0,0,1,7,1,370738,2009,34.6629,-77.1825,2
37,135,8,20,14,31,1,1,0,1,0,99,99,0,18,0,0,1,5,0,370739,2009,36.0608,-79.1284,9
37,151,8,17,19,16,2,2,0,0,4,19,25,0,0,0,0,1,2,0,370740,2009,,,1
37,151,8,14,21,44,2,4,0,0,2,21,42,0,0,0,0,2,6,2,370741,2009,35.6827,-79.8514,1
37,155,8,22,0,25,1,3,0,0,0,0,44,0,0,0,0,1,7,1,370742,2009,34.7086,-79.0711,1
37,163,8,14,12,26,2,3,0,0,2,12,40,0,0,0,0,1,6,0,370743,2009,34.9605,-78.4539,2
37,175,8,11,18,13,1,1,0,0,0,18,22,0,0,0,0,1,3,1,370744,2009,,,1
37,189,8,9,13,0,1,7,0,0,0,99,99,0,0,0,0,2,1,0,370745,2009,36.268,-81.5501,1
37,195,8,22,20,40,1,2,0,0,0,99,99,0,0,0,0,1,7,1,370746,2009,,,2
37,85,6,22,2,3,1,1,0,0,0,2,12,0,0,0,0,1,2,1,370747,2009,35.27,-78.7402,1
37,129,6,17,21,13,1,4,0,0,0,21,15,0,0,0,0,1,4,0,370748,2009,34.2559,-77.8895,1
37,23,8,31,14,19,1,1,0,0,0,14,24,0,0,0,0,1,2,0,370749,2009,35.665,-81.5325,1
37,25,8,20,6,1,2,3,0,0,4,6,4,0,0,0,0,2,5,1,370750,2009,35.3825,-80.6482,1
37,25,8,22,11,39,2,6,0,0,4,11,44,0,0,0,0,1,7,0,370751,2009,35.4146,-80.6133,1
37,61,8,9,23,12,2,8,4,1,1,23,11,0,0,0,0,1,1,1,370752,2009,34.7636,-77.9591,1
37,65,8,23,18,38,1,1,0,0,0,18,48,0,0,0,0,1,1,0,370753,2009,35.7717,-77.368,1
37,89,8,20,15,36,4,4,0,1,8,15,44,0,0,0,0,1,5,0,370754,2009,35.3218,-82.4795,1
37,89,8,21,17,59,5,6,0,1,1,17,56,0,0,0,0,1,6,0,370755,2009,35.319,-82.4613,1
37,125,8,28,17,22,1,1,0,0,0,99,99,0,0,0,0,1,6,0,370756,2009,,,1
37,147,8,28,2,33,1,2,0,0,0,2,39,0,0,0,0,1,6,1,370757,2009,35.5251,-77.385,1
37,183,8,29,17,7,1,1,0,1,0,17,7,0,0,0,0,1,7,0,370758,2009,35.8178,-78.3982,1
37,189,8,29,0,39,1,1,0,0,0,99,99,0,0,0,0,1,7,1,370759,2009,36.1929,-81.7592,1
37,101,6,13,17,45,2,4,0,1,7,99,99,0,0,0,0,1,7,1,370760,2009,35.3807,-78.5337,1
37,119,7,25,1,20,1,2,1,1,0,99,99,0,0,0,0,1,7,0,370761,2009,35.1502,-80.6369,1
37,1,8,29,8,21,1,2,0,0,0,8,28,0,0,0,0,1,7,0,370762,2009,36.1821,-79.3355,1
37,35,8,27,21,59,1,2,0,0,0,22,7,0,0,0,0,1,5,0,370763,2009,35.767,-81.2757,1
37,63,8,29,22,29,1,1,0,0,0,22,32,0,0,0,0,1,7,1,370764,2009,35.9351,-78.9088,1
37,101,8,28,17,12,2,2,0,1,8,17,16,0,0,0,0,1,6,0,370765,2009,35.5081,-78.2827,2
37,133,8,13,14,10,1,1,0,0,0,14,31,0,0,0,0,1,5,0,370766,2009,34.5164,-77.3818,1
37,133,8,24,19,52,2,6,0,1,4,99,99,0,0,0,0,1,2,1,370767,2009,34.7784,-77.4941,1
37,159,8,16,2,30,3,7,0,1,7,99,99,0,0,0,0,1,1,0,370768,2009,35.584,-80.5511,1
37,159,8,29,1,55,1,2,0,0,0,99,99,0,0,0,0,1,7,1,370769,2009,35.5518,-80.7206,1
37,171,8,19,1,5,1,4,0,0,0,1,10,0,0,0,0,1,4,0,370770,2009,36.5426,-80.5746,1
37,181,8,16,9,2,1,4,0,1,0,9,4,0,0,0,0,1,1,0,370771,2009,36.3514,-78.3896,1
37,183,8,19,13,40,1,2,1,0,0,13,46,1,0,0,0,1,4,0,370772,2009,35.8404,-78.6719,1
37,183,8,18,18,2,2,3,0,0,8,18,17,0,0,0,0,1,3,0,370773,2009,35.7613,-78.6617,1
37,183,8,27,21,35,2,2,0,0,2,21,5,0,0,0,0,1,5,0,370774,2009,35.7883,-78.6139,1
37,105,3,25,21,23,1,2,1,0,0,99,99,0,0,0,0,1,4,0,370775,2009,35.4587,-79.1503,2
37,61,7,27,13,41,1,2,1,0,0,13,53,0,0,0,0,1,2,0,370776,2009,34.8937,-78.05,1
37,51,8,28,1,13,1,2,0,0,0,99,99,0,0,0,0,2,6,1,370777,2009,34.9053,-78.7335,1
37,67,8,25,11,57,1,1,0,0,0,12,0,0,0,0,0,1,3,0,370778,2009,36.2254,-80.3422,1
37,141,8,27,11,4,2,2,0,1,4,99,99,0,0,0,0,1,5,0,370779,2009,34.5598,-78.0938,1
37,155,8,24,18,7,2,2,0,0,2,99,99,0,0,0,0,1,2,0,370780,2009,34.6825,-79.0535,1
37,27,9,4,5,36,2,2,0,1,1,5,45,0,0,0,0,1,6,0,370781,2009,35.8854,-81.5827,1
37,119,8,25,18,37,2,3,0,0,5,99,99,0,0,0,0,1,3,0,370782,2009,35.3008,-80.9203,1
37,147,8,2,3,48,2,2,0,1,1,99,99,0,0,0,0,1,1,1,370783,2009,35.6266,-77.1987,1
37,183,8,29,2,19,2,4,0,0,5,99,99,0,0,0,0,1,7,2,370784,2009,35.8472,-78.6077,1
37,45,9,11,5,58,1,1,0,0,0,99,99,0,0,0,0,1,6,0,370785,2009,35.4309,-81.6749,1
37,57,9,11,23,3,2,3,0,0,2,23,5,0,0,0,0,1,6,1,370786,2009,35.9585,-80.2348,1
37,67,9,10,0,39,2,2,0,0,5,99,99,0,0,0,0,1,5,0,370787,2009,36.1369,-80.2415,1
37,71,9,6,18,34,1,1,0,0,0,18,40,0,0,0,0,1,1,0,370788,2009,35.3558,-81.1117,1
37,81,9,4,4,29,2,3,0,0,5,4,35,0,0,0,0,1,6,1,370789,2009,36.0488,-79.7761,1
37,81,9,7,20,27,1,1,0,0,0,99,99,0,0,0,0,1,2,1,370790,2009,35.9819,-80.0311,1
37,87,9,4,16,53,2,4,0,1,2,17,5,0,0,0,0,2,6,0,370791,2009,35.5073,-83.1439,1
37,93,9,5,22,35,1,2,1,1,0,99,99,0,0,0,0,1,7,0,370792,2009,35.0317,-79.1258,1
37,103,9,7,10,11,2,2,0,1,4,10,14,0,0,0,0,1,2,0,370793,2009,35.0528,-77.2075,2
37,117,9,11,15,5,2,2,0,1,5,99,99,0,0,0,0,1,6,0,370794,2009,35.8079,-76.8879,1
37,127,9,7,11,41,2,2,0,0,2,11,37,0,0,0,0,1,2,0,370795,2009,36.0478,-77.9122,1
37,129,9,10,20,56,1,2,1,1,0,99,99,0,0,0,0,1,5,0,370796,2009,34.2523,-77.9466,1
37,155,9,5,2,48,1,1,0,0,0,2,59,0,0,0,0,1,7,1,370797,2009,34.8278,-79.2567,1
37,183,9,11,20,35,2,2,0,0,1,99,99,0,0,0,0,1,6,1,370798,2009,35.9025,-78.6629,1
37,183,9,12,17,41,2,3,0,0,9,17,50,0,0,0,0,1,7,0,370799,2009,35.7152,-78.7973,1
37,183,9,12,15,36,1,3,1,0,0,15,54,0,0,0,0,1,7,0,370800,2009,35.7971,-78.8458,1
37,191,9,15,11,18,2,3,0,1,5,11,9,0,0,0,0,1,3,0,370801,2009,,,1
37,141,8,26,12,53,2,4,1,1,0,13,2,0,15,0,0,1,4,0,370802,2009,34.5734,-77.9075,1
37,55,9,11,19,58,1,2,1,0,0,20,4,0,0,0,0,1,6,0,370803,2009,35.9936,-75.6489,1
37,83,9,19,4,31,1,1,0,0,0,4,33,0,0,0,0,1,7,1,370804,2009,36.2242,-77.9338,1
37,97,9,16,15,5,2,3,0,0,2,15,5,0,0,0,0,2,4,0,370805,2009,35.9816,-80.7964,1
37,97,9,3,1,1,1,1,0,0,0,1,7,0,0,0,0,1,5,1,370806,2009,35.5553,-80.8423,1
37,129,9,3,20,20,1,1,0,0,0,20,24,0,0,0,0,1,5,0,370807,2009,34.2545,-77.8683,1
37,147,9,14,4,48,2,3,0,0,1,99,99,0,0,0,0,1,2,0,370808,2009,35.5899,-77.1654,1
37,157,9,2,14,53,2,2,0,1,5,15,0,0,0,0,0,1,4,0,370809,2009,36.2454,-79.6667,1
37,157,9,20,18,37,1,1,0,0,0,18,50,0,0,0,0,1,1,1,370810,2009,36.5306,-79.5198,1
37,171,9,15,19,5,2,4,0,1,1,19,16,0,0,0,0,1,3,0,370811,2009,36.4747,-80.6981,1
37,181,9,16,17,28,1,2,1,1,0,17,29,0,0,0,0,1,4,0,370812,2009,36.2809,-78.3938,1
37,191,9,19,19,1,1,1,0,0,0,19,10,0,0,0,0,1,7,1,370813,2009,35.3738,-77.8463,1
37,191,9,20,12,15,2,4,0,0,2,12,23,0,0,0,0,1,1,0,370814,2009,35.5252,-78.0663,1
37,193,9,4,14,8,2,2,0,0,5,14,21,0,0,0,0,1,6,0,370815,2009,36.0978,-81.1765,1
37,193,9,10,8,11,2,2,0,0,4,8,19,0,0,0,0,1,5,0,370816,2009,36.2104,-80.98,2
37,163,7,27,17,7,2,6,0,0,2,17,7,0,0,0,0,2,2,0,370817,2009,34.9979,-78.3095,2
37,101,8,5,19,22,2,1,0,1,7,99,99,0,0,0,0,1,4,1,370818,2009,35.508,-78.314,1
37,19,9,14,20,33,1,2,1,0,0,20,44,0,0,0,0,1,2,1,370819,2009,34.0323,-78.0319,1
37,25,9,5,7,35,1,2,1,0,0,7,36,0,0,0,0,1,7,0,370820,2009,35.4992,-80.6306,1
37,37,9,21,13,15,1,1,0,0,0,13,14,0,0,0,0,1,2,0,370821,2009,35.7369,-79.4126,1
37,61,9,10,20,37,1,2,1,1,0,20,45,0,0,0,0,1,5,0,370822,2009,34.9311,-78.0681,1
37,89,9,14,14,30,2,4,0,0,2,14,42,0,0,0,0,2,2,0,370823,2009,35.3236,-82.407,1
37,101,9,19,20,0,2,2,0,0,0,20,40,0,0,0,0,1,7,2,370824,2009,35.6384,-78.2811,1
37,119,9,19,6,40,1,4,0,1,0,99,99,0,0,0,0,1,7,0,370825,2009,35.1456,-80.9377,1
37,133,9,12,21,30,1,2,1,0,0,21,39,0,0,0,0,1,7,1,370826,2009,34.7561,-77.4849,1
37,155,9,7,1,29,1,1,0,0,0,1,29,0,0,0,0,1,2,1,370827,2009,34.6877,-79.1991,1
37,159,9,9,13,38,2,2,0,0,2,99,99,0,0,0,0,1,4,0,370828,2009,35.6139,-80.3779,1
37,163,9,2,11,49,1,1,0,0,0,11,50,0,0,0,0,1,4,0,370829,2009,34.9674,-78.2463,1
37,175,9,11,15,36,2,3,0,1,8,15,51,0,0,0,0,1,6,0,370830,2009,35.1472,-82.8337,1
37,7,9,18,16,30,1,4,0,0,0,16,16,0,0,0,0,1,6,0,370831,2009,34.9932,-80.0392,1
37,11,9,21,17,42,1,1,0,0,0,99,99,0,0,0,0,1,2,0,370832,2009,36.1721,-81.9112,2
37,25,9,15,20,21,2,3,0,0,5,20,23,0,0,0,0,1,3,0,370833,2009,35.4366,-80.6805,1
37,33,9,27,0,15,1,1,0,1,0,99,99,0,0,0,0,1,1,1,370834,2009,36.5398,-79.4663,2
37,49,9,19,2,50,1,2,0,0,0,2,54,0,0,0,0,1,7,1,370835,2009,34.8798,-76.9058,1
37,51,9,8,14,36,2,2,0,1,5,99,99,0,0,0,0,1,3,0,370836,2009,,,1
37,67,9,21,19,35,1,2,1,0,0,19,46,0,0,0,0,1,2,0,370838,2009,36.0908,-80.2601,1
37,97,9,11,10,33,2,5,0,0,5,10,44,0,0,0,0,1,6,0,370839,2009,35.8509,-81.0231,1
37,137,9,16,22,16,1,1,0,0,0,22,15,0,0,0,0,1,4,0,370840,2009,35.1207,-76.8397,1
37,147,9,14,19,40,1,1,0,0,0,19,50,0,0,0,0,1,2,1,370841,2009,35.5523,-77.2125,1
37,151,9,12,14,23,1,1,0,0,0,14,30,0,0,0,0,1,7,0,370842,2009,35.5707,-79.7962,1
37,157,9,11,20,0,2,2,0,0,1,20,8,0,0,0,0,1,6,0,370843,2009,,,1
