STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,PEDS,NHS,MAN_COLL,TRAF_FLO,SP_LIMIT,SUR_COND,HIT_RUN,ARR_HOUR,ARR_MIN,SCH_BUS,CF1,CF2,CF3,FATALS,DAY_WEEK,DRUNK_DR,ST_CASE,YEAR,LATITUDE,LONGITUD,VE_FORMS,WEATHER
21,227,4,20,18,8,2,4,0,1,7,6,70,1,0,18,15,0,0,0,0,1,1,1,210186,2008,36.899,-86.4381,2,1
21,231,4,7,18,52,1,1,0,0,0,1,45,1,0,19,12,0,0,0,0,1,2,0,210187,2008,36.8838,-84.7445,1,1
21,171,4,15,10,10,2,3,0,0,2,1,55,1,0,10,18,0,0,0,0,1,3,0,210188,2008,36.6784,-85.7179,2,1
21,107,4,23,1,47,1,2,0,1,0,2,70,1,0,2,12,0,0,0,0,1,4,0,210189,2008,37.4328,-87.4722,1,1
21,125,4,10,0,33,1,1,0,0,0,1,55,1,0,0,50,0,0,0,0,1,5,0,210190,2008,37.0015,-84.0761,1,1
21,221,4,16,17,39,1,1,0,0,0,1,55,1,0,99,99,0,0,0,0,1,4,0,210191,2008,36.8334,-87.8205,1,1
21,29,4,21,14,0,2,2,0,0,5,1,35,1,0,14,3,0,0,0,0,1,2,0,210192,2008,37.928,-85.7019,2,1
21,195,4,25,11,45,2,3,0,0,2,1,55,1,0,12,13,0,0,0,0,1,6,0,210193,2008,37.3871,-82.5501,2,1
21,67,4,26,2,24,1,1,0,1,0,6,55,1,0,2,31,0,0,0,0,1,7,1,210194,2008,38.0446,-84.564,1,1
21,195,4,26,1,40,1,1,0,0,0,1,55,1,0,1,50,0,0,0,0,1,7,0,210195,2008,37.2827,-82.3685,1,1
21,51,4,26,9,15,4,5,0,0,8,1,45,2,0,9,22,0,0,0,0,1,7,0,210196,2008,37.1666,-83.7699,4,1
21,209,4,26,11,18,2,2,0,0,2,1,55,1,0,11,34,0,0,0,0,1,7,0,210197,2008,38.2388,-84.7297,2,1
21,91,4,26,22,19,1,2,1,1,0,1,45,1,0,22,26,0,0,0,0,1,7,0,210198,2008,37.9153,-86.9078,1,1
21,143,4,28,15,4,1,2,0,1,0,2,70,2,0,15,12,0,0,0,0,1,2,0,210199,2008,37.07,-88.0815,1,2
21,47,4,29,16,22,2,3,0,1,2,2,70,1,0,16,28,0,0,0,0,1,3,0,210200,2008,36.8493,-87.4622,2,1
21,111,4,30,20,46,1,1,0,0,0,1,35,1,0,20,51,0,0,0,0,1,4,1,210201,2008,38.3167,,1,1
21,195,4,21,21,9,1,1,1,1,0,3,55,1,0,21,31,0,0,0,0,1,2,0,210202,2008,37.5122,-82.4993,1,1
21,29,4,6,2,47,1,2,0,0,0,1,35,1,0,2,54,0,0,0,0,1,1,1,210203,2008,38.0667,-85.6674,1,1
21,83,4,20,17,48,2,10,0,0,5,1,55,1,0,17,51,0,0,0,0,1,1,0,210204,2008,36.7142,-88.6225,2,1
21,93,1,11,11,9,1,1,0,0,0,1,55,1,0,11,19,0,0,0,0,1,6,0,210205,2008,37.7373,-85.7816,1,1
21,191,5,1,7,0,2,12,0,0,8,1,55,1,0,7,21,1,0,0,0,1,5,0,210206,2008,38.6507,-84.4637,2,1
21,199,5,1,15,59,1,2,1,0,0,1,45,1,0,16,5,0,0,0,0,1,5,0,210207,2008,37.0333,-84.65,1,1
21,139,5,1,22,1,2,3,0,1,2,2,70,1,0,99,99,0,0,0,0,2,5,0,210208,2008,37.0305,-88.2806,2,1
21,93,5,1,22,40,2,2,0,1,2,1,55,1,0,22,45,0,0,0,0,1,5,0,210209,2008,37.8035,-85.7667,2,1
21,89,5,2,2,26,1,4,0,0,0,1,55,1,0,2,43,0,0,0,0,3,6,1,210210,2008,38.6171,-82.9324,1,1
21,29,5,3,9,14,2,2,0,1,2,2,70,2,0,9,46,0,0,0,0,2,7,0,210211,2008,38.0165,-85.6965,2,1
21,111,5,4,5,11,1,2,1,1,0,2,40,1,0,5,22,0,0,0,0,1,1,0,210212,2008,38.167,-85.8293,1,1
21,119,5,4,17,31,2,2,0,0,2,1,55,1,0,17,45,0,0,0,0,1,1,0,210213,2008,37.2838,-82.7616,2,1
21,153,5,4,18,44,1,1,0,0,0,1,45,1,0,18,56,0,0,0,0,1,1,1,210214,2008,37.845,-83.1384,1,1
21,239,5,5,11,40,1,4,0,0,0,1,50,1,0,11,47,0,0,0,0,2,2,0,210215,2008,38.0094,-84.6691,1,1
21,195,5,6,7,14,2,2,0,0,0,1,55,1,0,7,28,0,0,0,0,1,3,0,210216,2008,37.5992,-82.2062,2,1
21,93,5,6,10,50,1,1,0,0,0,1,55,1,0,99,99,0,0,0,0,1,3,0,210217,2008,37.7369,-85.7837,1,1
21,67,5,6,8,59,1,2,1,1,0,1,45,1,0,9,4,0,0,0,0,1,3,0,210218,2008,38.0057,-84.5186,1,1
21,221,5,8,8,34,1,3,0,1,0,2,70,2,0,8,49,0,0,0,0,1,5,0,210219,2008,36.92,-87.7973,1,1
21,193,5,8,16,20,2,3,0,1,4,1,55,2,0,16,32,0,0,0,0,1,5,0,210220,2008,37.3172,-83.2478,2,2
21,209,5,9,11,33,1,1,0,0,0,1,55,2,0,11,39,0,0,0,0,1,6,0,210221,2008,38.2408,-84.6369,1,2
21,85,5,7,17,29,2,2,0,0,2,1,55,2,0,17,38,0,0,0,0,1,4,0,210222,2008,37.5208,-86.3336,2,2
21,67,5,10,14,54,1,2,0,1,0,2,55,1,0,15,7,0,0,0,0,1,7,0,210223,2008,38.0541,-84.5588,1,1
21,177,5,11,21,31,1,2,0,0,0,1,55,2,0,21,46,0,0,0,0,1,1,0,210224,2008,37.0862,-87.2169,1,1
21,21,5,11,15,23,1,2,0,0,0,1,45,2,0,15,33,0,0,0,0,1,1,0,210225,2008,37.6317,-84.7391,1,2
21,203,5,12,0,45,2,3,0,1,1,2,70,1,0,1,0,0,0,0,0,1,2,0,210226,2008,37.45,-84.3359,2,1
21,121,5,5,17,2,2,5,0,0,2,1,35,1,0,17,8,0,0,0,0,1,2,0,210227,2008,36.8566,-83.8715,2,1
21,163,5,11,8,58,1,4,0,0,0,1,35,2,0,9,8,0,0,0,0,1,1,0,210228,2008,37.8333,-86.0632,1,6
21,11,5,13,4,30,2,3,0,1,1,2,70,1,0,4,35,0,0,0,0,1,3,1,210229,2008,38.1344,-83.7341,2,5
21,199,5,12,14,35,4,9,0,1,1,1,55,1,0,14,45,0,0,0,0,1,2,0,210230,2008,37.2694,-84.6425,4,1
21,205,5,14,0,45,1,2,0,0,0,1,55,1,0,1,2,0,0,0,0,1,4,1,210231,2008,38.1165,-83.365,1,1
21,177,5,14,4,53,1,1,0,1,0,1,45,2,0,99,99,0,0,0,0,1,4,0,210232,2008,37.2,-87.0368,1,2
21,15,5,14,5,55,1,2,1,0,0,1,30,1,0,6,3,0,0,0,0,1,4,0,210233,2008,39.0665,-84.7166,1,1
21,193,5,15,6,5,1,2,0,1,0,1,55,1,0,6,16,0,0,0,0,1,5,0,210234,2008,37.3162,-83.2477,1,1
21,203,5,15,9,41,3,3,0,1,8,1,55,2,0,9,52,0,0,0,0,1,5,1,210235,2008,37.3001,-84.3952,3,2
21,193,5,15,14,24,1,1,0,0,0,1,55,2,0,14,41,0,0,0,0,1,5,0,210236,2008,37.3398,-83.1257,1,2
21,183,5,14,14,36,1,3,0,0,0,1,55,1,0,14,54,0,0,0,0,1,4,0,210237,2008,37.4144,-86.6893,1,1
21,27,5,12,16,10,2,2,0,0,5,1,35,1,0,16,25,0,0,0,0,1,2,0,210238,2008,37.8372,-86.6207,2,1
21,33,5,16,9,20,2,3,0,0,5,1,55,1,0,9,24,0,0,0,0,2,6,0,210239,2008,37.1341,-87.8987,2,1
21,93,5,16,12,15,1,1,0,0,0,1,35,1,0,12,31,0,0,0,0,1,6,0,210240,2008,37.5326,-86.008,1,1
21,111,5,16,22,46,1,2,1,0,0,2,50,1,0,22,51,0,0,0,0,1,6,1,210241,2008,38.1983,-85.6609,1,1
21,37,5,17,18,30,1,1,0,0,0,1,45,1,0,18,37,0,0,0,0,1,7,0,210242,2008,38.9491,-84.3683,1,1
21,53,5,18,8,40,1,2,0,0,0,1,55,2,0,8,50,0,0,0,0,1,1,0,210243,2008,36.75,-85.1205,1,2
21,191,5,18,15,33,2,2,0,0,8,1,55,1,0,15,45,0,0,0,0,1,1,0,210244,2008,38.6376,-84.4879,2,1
21,195,5,18,15,39,1,1,0,0,0,1,45,2,0,99,99,0,0,0,0,1,1,0,210245,2008,37.3899,-82.5335,1,1
21,49,5,12,10,55,1,1,0,0,0,1,55,1,0,11,6,0,0,0,0,1,2,0,210246,2008,37.9499,-84.22,1,1
21,231,5,11,18,21,1,1,0,0,0,1,55,2,0,18,49,0,0,0,0,1,1,1,210247,2008,36.8669,-84.6559,1,2
21,199,5,20,14,46,2,2,0,1,5,1,45,1,0,14,48,0,0,0,0,1,3,0,210248,2008,37.0861,-84.6167,2,1
21,69,5,21,6,10,1,2,0,0,0,1,55,1,0,6,44,0,0,0,0,1,4,0,210249,2008,38.3169,-83.7803,1,1
21,35,5,21,17,31,1,1,0,0,0,1,55,1,0,17,44,0,0,0,0,1,4,0,210250,2008,36.7348,-88.2487,1,1
21,117,5,21,16,32,3,4,0,0,8,1,55,1,0,16,44,1,0,0,0,1,4,0,210251,2008,38.8664,-84.5392,3,1
21,93,5,22,6,7,2,2,0,0,5,1,50,1,0,6,12,0,0,0,0,1,5,0,210252,2008,37.6837,-85.9157,2,1
21,97,5,22,14,43,2,3,0,0,8,1,55,1,0,14,52,0,0,0,0,1,5,0,210253,2008,38.4167,-84.3313,2,1
21,93,5,22,23,4,1,1,0,1,0,2,70,1,0,23,19,0,0,0,0,1,5,0,210254,2008,37.6341,-85.8605,1,1
21,43,5,19,18,34,3,3,0,0,1,1,45,2,0,18,48,0,0,0,0,1,2,0,210255,2008,38.3267,-82.9305,3,2
21,67,5,21,13,1,2,3,0,1,5,2,45,1,0,13,5,0,0,0,0,1,4,0,210256,2008,38.0749,-84.4576,2,1
21,81,5,23,0,31,1,1,0,0,0,1,55,1,0,0,47,0,0,0,0,1,6,0,210257,2008,38.6705,-84.5146,1,1
21,95,5,23,17,4,2,2,0,1,5,1,55,1,0,17,22,0,0,0,0,1,6,0,210258,2008,36.9174,-83.1842,2,1
21,145,5,23,18,16,2,2,0,1,3,1,55,1,0,18,24,0,0,0,0,1,6,0,210259,2008,37.0138,-88.5224,2,1
21,67,5,23,20,47,1,2,0,0,0,1,55,2,0,20,52,0,0,0,0,1,6,1,210260,2008,38.0898,-84.4659,1,2
21,9,5,24,21,55,1,1,0,0,0,1,55,1,0,22,11,0,0,0,0,1,7,0,210261,2008,37.0856,-85.795,1,1
21,67,5,25,21,11,1,2,1,0,0,1,55,1,0,21,15,0,0,0,0,1,1,0,210262,2008,38.1108,-84.4516,1,1
21,15,5,26,19,49,2,3,0,0,2,1,45,1,0,19,57,0,0,0,0,1,2,1,210263,2008,38.8207,-84.6669,2,1
21,71,5,27,2,16,1,2,0,0,0,1,55,1,0,2,32,0,0,0,0,1,3,1,210264,2008,37.4998,-82.8336,1,1
21,169,5,27,19,7,1,1,0,0,0,1,55,1,0,19,16,0,0,0,0,1,3,1,210265,2008,36.9351,-85.5465,1,1
21,59,5,21,17,52,2,2,0,0,5,5,45,1,0,17,57,0,0,0,0,1,4,0,210266,2008,37.7499,-87.05,2,1
21,9,5,29,12,0,1,1,0,0,0,1,55,1,0,15,27,0,0,0,0,1,5,0,210267,2008,37.0332,-85.8503,1,1
21,235,5,31,4,0,1,1,0,1,0,2,70,1,0,4,21,0,0,0,0,1,7,0,210268,2008,36.6332,-84.1168,1,1
21,23,5,10,13,40,1,1,0,0,0,1,55,1,0,13,53,0,0,0,0,1,7,0,210269,2008,38.6587,-84.124,1,1
21,121,5,31,15,34,1,1,0,0,0,1,35,1,0,15,47,0,0,0,0,1,7,1,210270,2008,36.8162,-83.7599,1,1
21,115,4,16,12,50,1,1,0,0,0,1,55,1,0,99,99,0,0,0,0,1,4,0,210271,2008,37.8,-82.6666,1,1
21,1,5,5,11,11,1,1,0,0,0,1,55,1,0,11,17,0,0,0,0,1,2,1,210272,2008,37.1243,-85.296,1,1
21,3,6,1,15,54,2,3,0,1,7,2,55,1,0,16,2,0,0,0,0,1,1,0,210273,2008,36.7968,-86.2938,2,1
21,17,6,1,19,6,1,4,0,0,0,1,55,1,0,19,16,0,0,0,0,1,1,0,210274,2008,38.1834,-84.243,1,1
21,227,6,1,2,14,1,1,0,0,0,1,35,2,0,2,22,0,0,0,0,1,1,1,210275,2008,37.0504,-86.327,1,2
21,83,6,2,16,54,1,1,0,0,0,1,55,1,0,17,6,0,0,0,0,1,2,1,210276,2008,36.8995,-88.5659,1,1
21,107,6,3,13,45,1,1,0,0,0,1,55,1,0,13,58,0,0,0,0,1,3,0,210277,2008,37.4833,-87.4333,1,1
21,161,6,3,11,15,2,3,0,0,2,1,35,2,0,11,25,0,0,0,0,1,3,0,210278,2008,38.5843,-83.6946,2,2
21,227,6,5,14,33,2,2,0,0,2,1,55,1,0,14,42,0,0,0,0,1,5,0,210279,2008,37.0658,-86.4411,2,1
21,21,6,7,12,45,1,1,0,0,0,1,55,1,0,13,18,0,0,0,0,1,7,0,210280,2008,37.6827,-84.9774,1,1
21,195,6,7,17,3,2,3,0,1,5,1,55,1,0,17,30,0,0,0,0,1,7,0,210281,2008,37.2805,-82.5756,2,1
21,199,6,8,8,10,1,1,0,1,0,1,55,1,0,8,36,0,0,0,0,1,1,0,210282,2008,37.1835,-84.4747,1,1
21,131,6,8,15,58,2,6,0,1,5,1,55,1,0,99,99,0,0,0,0,1,1,0,210283,2008,37.1854,-83.4256,2,1
21,51,6,8,14,18,2,3,0,1,0,1,55,1,0,14,29,0,0,0,0,1,1,0,210284,2008,37.1447,-83.6593,2,1
21,27,6,7,2,8,1,3,0,0,0,1,55,1,0,2,32,0,0,0,0,1,7,1,210285,2008,37.7162,-86.2594,1,1
21,95,6,9,17,10,2,2,0,1,2,1,55,1,0,17,30,0,0,0,0,1,2,1,210286,2008,36.9007,-83.2423,2,1
21,107,6,9,19,15,2,6,0,0,2,1,55,1,0,19,25,0,0,0,0,3,2,0,210287,2008,37.2016,-87.6887,2,1
21,69,6,1,12,16,1,1,0,0,0,1,55,1,0,12,21,0,0,0,0,1,1,0,210288,2008,38.3633,-83.6762,1,1
21,59,6,9,20,45,1,1,0,0,0,1,45,1,0,20,52,0,0,0,0,1,2,0,210289,2008,37.8043,-87.0246,1,1
21,211,6,10,15,48,2,3,0,0,0,1,55,1,0,15,53,0,0,0,0,1,3,0,210290,2008,38.1864,-85.279,2,1
21,89,6,10,21,36,1,2,1,1,0,2,55,1,0,99,99,0,0,0,0,1,3,0,210291,2008,38.7219,-82.9818,1,1
21,111,6,11,5,30,1,1,0,0,0,1,55,1,0,5,40,0,0,0,0,1,4,1,210292,2008,38.2489,-85.6095,1,1
21,49,6,12,1,55,1,1,0,0,0,1,55,1,0,2,4,0,0,0,0,1,5,1,210293,2008,38.0185,-84.25,1,1
21,217,6,12,3,43,1,1,0,1,0,1,55,1,0,3,55,0,0,0,0,1,5,1,210294,2008,37.4335,-85.4668,1,1
21,199,6,12,15,48,2,2,0,1,5,2,55,1,0,15,55,0,0,0,0,1,5,0,210295,2008,37.0313,-84.6274,2,1
21,109,6,8,21,4,2,4,0,0,5,1,55,1,0,21,22,0,0,0,0,1,1,0,210296,2008,37.2807,-83.9831,2,1
21,49,6,11,15,38,1,4,0,0,0,1,55,1,0,15,42,0,0,0,0,1,4,0,210297,2008,38.0349,-84.1334,1,1
21,111,6,13,0,1,1,2,1,0,0,1,35,1,2,0,6,0,0,0,0,1,6,0,210298,2008,38.1653,-85.8671,1,1
21,111,6,13,3,57,1,2,1,0,0,1,35,1,0,4,0,0,0,0,0,1,6,1,210299,2008,38.1544,-85.7994,1,1
21,111,6,15,2,32,1,2,0,0,0,1,35,1,0,2,44,0,0,0,0,1,1,1,210300,2008,38.2103,-85.6942,1,1
21,239,6,15,13,20,1,1,0,0,0,1,55,1,0,99,99,0,0,0,0,1,1,0,210301,2008,38.0337,-84.8287,1,1
21,151,6,15,21,15,2,2,0,1,3,1,55,1,0,21,26,0,0,0,0,1,1,1,210302,2008,37.8666,-84.3009,2,1
21,3,6,10,10,46,2,4,0,1,5,2,55,1,0,10,49,0,0,0,0,1,3,0,210303,2008,36.735,-86.2213,2,1
21,69,6,10,21,49,1,1,0,0,0,1,55,1,0,22,7,0,0,0,0,1,3,0,210304,2008,38.4524,-83.6846,1,1
21,217,6,16,8,33,2,2,0,1,2,1,55,1,0,8,43,0,0,0,0,1,2,0,210305,2008,37.1993,-85.333,2,1
21,43,6,16,14,40,1,1,0,1,0,6,35,1,0,14,44,0,0,0,0,1,2,1,210306,2008,38.3674,-82.8166,1,1
21,141,6,16,17,51,1,2,0,0,0,1,55,1,0,18,8,0,0,0,0,1,2,0,210307,2008,36.8044,-86.9541,1,1
21,19,6,12,17,51,2,5,0,0,1,2,55,1,0,18,19,0,0,0,0,1,5,1,210308,2008,38.3731,-82.7062,2,1
21,199,6,17,8,58,1,1,0,1,0,1,55,1,0,9,13,0,0,0,0,1,3,0,210309,2008,37.194,-84.4683,1,1
21,19,6,16,2,19,1,4,0,0,0,1,35,1,3,2,23,0,0,0,0,1,2,0,210310,2008,38.4166,-82.6832,1,1
21,103,6,18,14,0,2,4,0,1,8,2,70,1,0,14,16,0,0,0,0,1,4,0,210311,2008,38.5344,-85.2208,2,1
21,195,6,18,14,33,1,1,0,0,0,1,55,1,0,15,8,0,0,0,0,1,4,0,210312,2008,37.2209,-82.537,1,1
21,3,6,19,14,17,2,3,0,0,5,1,55,1,0,14,18,0,0,0,0,1,5,0,210313,2008,36.7706,-86.1838,2,1
21,13,6,19,18,21,1,1,0,1,0,1,55,1,0,18,32,0,0,0,0,1,5,0,210314,2008,36.7345,-83.6095,1,1
21,35,6,19,18,30,2,3,0,1,5,2,55,1,0,18,39,0,0,0,0,1,5,0,210315,2008,36.6705,-88.1999,2,1
21,125,6,8,21,19,1,1,0,0,0,1,35,1,0,21,50,0,0,0,0,1,1,1,210316,2008,36.97,-84.3113,1,1
21,21,6,18,6,30,1,1,0,0,0,1,55,1,0,7,3,0,0,0,0,1,4,1,210317,2008,37.5366,-84.8562,1,1
21,95,6,20,23,11,2,3,0,0,2,1,55,1,0,23,25,0,0,0,0,1,6,0,210318,2008,36.8163,-83.3372,2,1
21,185,6,21,0,28,1,1,0,0,0,1,55,1,0,0,36,0,0,0,0,1,7,1,210319,2008,38.3205,-85.3606,1,1
21,111,6,21,0,57,1,1,0,1,0,3,55,1,0,1,6,0,0,0,0,1,7,0,210320,2008,38.2007,-85.8275,1,1
21,179,6,22,17,34,1,1,0,0,0,1,45,1,0,17,44,0,0,0,0,1,1,1,210321,2008,37.7502,-85.3839,1,1
21,113,6,25,16,20,2,4,0,0,5,1,55,1,0,16,29,0,0,0,0,1,4,0,210322,2008,37.8518,-84.5865,2,1
21,103,6,26,0,56,1,1,0,0,0,1,55,1,0,1,30,0,0,0,0,1,5,1,210323,2008,38.4347,-85.1841,1,1
21,51,6,22,19,53,2,3,0,0,2,1,55,1,0,20,8,0,0,0,0,1,1,0,210324,2008,37.2671,-83.799,2,1
21,105,6,24,12,0,1,2,0,0,0,1,55,1,0,12,10,0,0,0,0,1,3,0,210325,2008,36.6163,-89.03,1,1
21,239,6,25,18,16,1,5,0,0,0,1,55,2,0,18,30,0,0,0,0,1,4,0,210326,2008,38.1484,-84.7468,1,1
21,75,6,27,3,30,1,2,0,0,0,1,55,2,0,3,53,0,0,0,0,2,6,1,210327,2008,36.5154,-89.1216,1,1
21,111,6,27,4,9,2,4,0,0,5,1,45,1,0,4,16,0,0,0,0,1,6,1,210328,2008,38.1881,-85.5521,2,1
21,31,6,27,11,25,2,3,0,0,8,1,55,1,0,11,36,0,0,0,0,1,6,1,210329,2008,37.1496,-86.6692,2,1
21,67,6,28,3,53,1,2,1,1,0,2,45,2,0,3,58,0,0,0,0,1,7,0,210330,2008,38.0424,-84.4507,1,2
21,51,6,28,9,45,3,5,0,0,5,1,45,1,0,9,54,0,0,0,0,1,7,0,210331,2008,37.1386,-83.7682,3,1
21,143,6,29,0,57,1,2,0,0,0,1,35,1,0,1,10,0,0,0,0,1,1,0,210332,2008,37.0839,-88.171,1,1
21,93,6,20,21,58,2,2,0,0,1,1,55,2,0,22,15,0,0,0,0,1,6,1,210333,2008,37.8153,-86.0021,2,2
21,113,6,30,10,50,2,3,0,0,4,1,55,2,0,11,1,0,0,0,0,2,2,0,210334,2008,37.919,-84.616,2,2
21,125,6,28,16,7,2,5,0,0,5,1,55,1,0,16,15,0,0,0,0,2,7,0,210335,2008,37.1895,-84.1185,2,1
21,111,6,28,21,44,1,2,1,0,0,1,35,1,0,99,99,0,0,0,0,1,7,0,210336,2008,38.2545,-85.7645,1,1
21,9,6,22,19,15,2,2,0,0,5,1,55,1,0,19,27,0,0,0,0,1,1,0,210337,2008,37.0162,-86.0604,2,1
21,121,6,6,17,23,2,3,0,1,1,2,55,1,0,17,36,0,0,0,0,1,6,0,210338,2008,36.948,-83.9893,2,1
21,71,6,15,22,58,2,5,0,0,8,1,45,1,0,23,3,0,0,0,0,1,1,0,210339,2008,37.6729,-82.7533,2,1
21,67,6,29,22,20,3,2,1,0,3,1,25,1,2,22,25,0,0,0,0,1,1,0,210340,2008,37.9755,-84.502,1,1
21,29,5,1,22,13,1,2,0,0,0,1,25,1,0,22,24,0,0,0,0,1,5,0,210341,2008,38.0359,-85.5653,1,1
21,29,6,22,7,34,1,1,0,0,0,1,55,1,0,7,39,0,0,0,0,1,1,1,210342,2008,37.928,-85.702,1,1
21,9,6,22,18,46,2,2,0,0,2,1,55,1,1,19,7,0,0,0,0,1,1,0,210343,2008,36.8336,-85.9847,2,1
21,199,6,10,3,30,1,1,0,0,0,1,55,1,0,4,0,0,0,0,0,1,3,1,210344,2008,37.1382,-84.5455,1,1
21,9,6,15,9,7,1,1,0,0,0,1,55,1,0,9,17,0,0,0,0,1,1,0,210345,2008,36.9,-86.0048,1,1
21,155,7,3,16,35,1,1,0,0,0,1,55,1,0,16,59,0,0,0,0,1,5,1,210346,2008,37.234,-87.7172,1,1
21,107,7,3,17,9,2,2,0,0,2,1,55,2,1,17,19,0,0,0,0,1,5,2,210347,2008,37.2334,-87.7185,2,1
21,83,7,3,23,30,1,1,0,0,0,1,55,1,0,23,51,0,0,0,0,1,5,1,210348,2008,36.6678,-88.7356,1,1
21,177,7,5,16,24,1,2,0,0,0,1,35,1,0,16,36,0,0,0,0,1,7,0,210349,2008,37.3499,-87.2167,1,1
21,95,7,5,3,50,1,1,0,0,0,1,55,2,0,4,19,0,0,0,0,1,7,1,210350,2008,36.8833,-83.0167,1,1
21,111,7,5,17,44,2,2,0,0,4,5,55,1,0,17,51,0,0,0,0,1,7,0,210351,2008,38.2364,-85.4679,2,1
21,195,7,5,23,22,1,1,0,0,0,1,35,1,0,23,45,0,0,0,0,1,7,1,210352,2008,37.5501,-82.1035,1,1
21,225,7,5,23,40,1,2,0,1,0,1,55,1,0,23,46,0,0,0,0,1,7,1,210353,2008,37.568,-87.9753,1,1
21,35,7,8,10,59,2,2,0,1,2,1,55,1,0,11,6,0,0,0,0,1,3,0,210354,2008,36.5167,-88.326,2,1
21,35,7,8,13,30,1,2,0,0,0,1,55,1,0,13,44,0,0,0,0,1,3,0,210355,2008,36.5167,-88.1334,1,1
21,111,7,7,0,12,1,1,0,1,0,3,55,1,0,99,99,0,0,0,0,1,2,1,210356,2008,38.2169,-85.8225,1,1
21,211,7,9,13,19,1,5,0,0,0,1,55,1,0,13,33,0,0,0,0,1,4,0,210357,2008,38.1668,-85.3912,1,1
21,227,7,10,13,15,3,6,0,1,8,2,70,1,0,13,27,0,0,0,0,1,5,0,210358,2008,37.0667,-86.6011,3,1
21,229,7,8,17,20,1,1,0,0,0,1,55,1,0,20,56,0,18,0,0,1,3,1,210359,2008,37.6789,-85.3333,1,1
21,125,7,11,2,39,1,1,0,0,0,1,35,1,0,2,55,0,0,0,0,1,6,0,210360,2008,37.0506,-84.0523,1,1
21,27,7,10,5,4,1,1,0,0,0,1,55,1,0,5,20,0,0,0,0,1,5,0,210361,2008,37.7998,-86.1668,1,1
21,157,7,12,0,57,1,1,0,0,0,1,55,1,0,1,9,0,0,0,0,1,7,1,210362,2008,36.7668,-88.393,1,1
21,145,7,8,6,55,1,1,0,0,0,1,45,1,0,7,4,0,0,0,0,1,3,0,210363,2008,37.0502,-88.7102,1,1
21,111,7,17,5,50,1,2,1,0,0,5,45,1,0,6,6,0,0,0,0,1,5,0,210364,2008,38.137,-85.703,1,1
21,21,7,17,15,35,1,1,0,0,0,1,55,1,0,15,41,0,0,0,0,1,5,0,210365,2008,37.6705,-84.6898,1,1
21,217,7,18,16,9,2,2,0,1,2,1,55,1,0,16,12,0,0,0,0,1,6,0,210366,2008,37.3836,-85.4153,2,1
21,195,7,18,21,39,1,2,0,0,0,1,35,1,0,21,43,0,0,0,0,1,6,1,210367,2008,37.4693,-82.5159,1,1
21,151,7,19,11,8,1,1,0,1,0,2,70,1,0,11,11,0,0,0,0,1,7,0,210368,2008,37.6667,-84.3102,1,1
21,207,7,19,14,10,1,2,0,1,0,2,70,1,0,99,99,0,0,0,0,2,7,0,210369,2008,37.0555,-85.0614,1,1
21,119,7,19,15,17,1,1,0,0,0,1,55,1,0,15,35,0,0,0,0,1,7,0,210370,2008,37.3667,-82.7897,1,1
21,27,7,21,10,19,2,2,0,0,2,1,55,1,0,10,37,0,0,0,0,1,2,0,210371,2008,37.6577,-86.4235,2,1
21,121,7,3,20,37,1,1,0,0,0,1,55,1,0,20,49,0,0,0,0,1,5,1,210372,2008,36.9001,-83.983,1,1
21,19,7,18,21,23,2,3,0,0,2,1,25,1,0,21,24,0,0,0,0,1,6,1,210373,2008,38.4517,-82.6334,2,1
21,157,7,23,23,19,1,1,0,1,0,1,55,1,0,23,33,0,0,0,0,1,4,0,210374,2008,36.9712,-88.4639,1,1
21,133,7,11,1,0,1,2,0,0,0,1,25,1,0,99,99,0,0,0,0,1,6,0,210375,2008,37.0667,-82.85,1,1
21,111,7,25,5,58,2,3,0,1,1,3,55,1,0,6,2,0,0,0,0,1,6,1,210376,2008,38.2274,-85.6387,2,1
21,35,7,25,14,10,2,2,0,1,2,1,55,1,0,14,14,0,0,0,0,1,6,0,210377,2008,36.5684,-88.3174,2,1
21,111,7,25,17,43,1,4,3,0,0,1,25,1,2,17,54,0,20,0,0,2,6,0,210378,2008,38.2146,-85.7551,1,1
21,141,7,25,23,38,1,1,0,0,0,1,55,1,0,23,46,0,0,0,0,1,6,1,210379,2008,36.7669,-86.8671,1,1
21,157,7,18,12,31,2,3,0,1,2,1,55,1,0,12,39,0,0,0,0,1,6,0,210380,2008,36.8845,-88.342,2,1
21,131,7,26,0,28,1,1,0,0,0,1,25,1,0,99,99,0,0,0,0,1,7,0,210381,2008,37.1817,-83.4339,1,1
21,107,7,26,11,4,2,2,0,0,5,1,55,1,0,11,19,0,0,0,0,1,7,0,210382,2008,37.3491,-87.5821,2,1
21,107,7,26,11,18,2,3,0,0,2,1,55,1,0,11,25,0,0,0,0,1,7,0,210383,2008,37.3646,-87.57,2,1
21,111,7,27,2,30,2,2,0,0,7,1,35,1,1,2,40,0,0,0,0,1,1,0,210384,2008,38.1059,-85.8501,2,1
21,49,7,7,14,57,1,1,0,0,0,1,45,1,0,15,5,0,0,0,0,1,2,0,210385,2008,37.8857,-84.0563,1,1
